time,open,high,low,close,tick_volume,spread,real_volume,MA20,range,momentum,vol_avg,volume_spike,prev_high,prev_low,bos_up,bos_down,trend,zone_high_20,zone_low_20,near_support,near_resistance,candle_range,avg_range_20,direction,flip,flip_count_10,market_state,score,signal,bias
2026-03-27 00:10:00,4408.44,4409.03,4403.3,4404.04,519,15,0,4403.1725,5.729999999999563,-4.449999999999818,493.05,True,4409.53,4404.02,0,1,bearish,4415.34,4389.83,0,0,5.729999999999563,7.538999999999942,0,0,6.0,CHOPPY,27,NO_TRADE,NONE
2026-03-27 00:15:00,4404.04,4404.72,4395.97,4397.23,520,15,0,4402.584,8.75,-6.8100000000004,498.3,True,4409.03,4403.3,0,1,bearish,4415.34,4389.83,0,0,8.75,7.739999999999964,0,0,5.0,RANGING,35,NO_TRADE,NONE
2026-03-27 00:20:00,4397.23,4397.66,4382.8,4387.68,1242,15,0,4401.5650000000005,14.859999999999673,-9.549999999999272,533.0,True,4404.72,4395.97,0,1,bearish,4414.49,4382.8,0,0,14.859999999999673,8.11599999999994,0,0,5.0,RANGING,35,NO_TRADE,NONE
2026-03-27 00:25:00,4389.65,4391.91,4386.13,4391.25,880,15,0,4400.726000000001,5.779999999999745,3.569999999999709,548.15,True,4397.66,4382.8,0,0,neutral,4414.49,4382.8,0,0,5.779999999999745,7.980999999999904,1,1,6.0,CHOPPY,17,NO_TRADE,NONE
2026-03-27 00:30:00,4391.25,4396.52,4391.25,4395.57,873,15,0,4400.17,5.270000000000437,4.319999999999709,573.5,True,4391.91,4386.13,1,0,bullish,4414.49,4382.8,0,0,5.270000000000437,7.946499999999924,1,0,5.0,RANGING,35,NO_TRADE,NONE
2026-03-27 00:35:00,4395.56,4395.56,4387.48,4390.39,888,15,0,4399.105,8.080000000000837,-5.1799999999993815,602.25,True,4396.52,4391.25,0,1,bearish,4414.49,4382.8,0,0,8.080000000000837,7.893499999999994,0,1,6.0,CHOPPY,27,NO_TRADE,NONE
2026-03-27 00:40:00,4390.39,4392.13,4387.9,4391.26,858,15,0,4398.5505,4.230000000000473,0.8699999999998909,617.4,True,4395.56,4387.48,0,0,neutral,4411.15,4382.8,0,0,4.230000000000473,7.480000000000018,1,1,6.0,CHOPPY,17,NO_TRADE,NONE
2026-03-27 00:45:00,4391.16,4391.29,4384.33,4384.64,1062,15,0,4398.201,6.960000000000036,-6.619999999999891,637.8,True,4392.13,4387.9,0,1,bearish,4411.15,4382.8,0,0,6.960000000000036,7.21550000000002,0,1,6.0,CHOPPY,27,NO_TRADE,NONE
2026-03-27 00:50:00,4384.64,4385.45,4378.36,4382.27,1058,15,0,4397.655000000001,7.0900000000001455,-2.369999999999891,664.6,True,4391.29,4384.33,0,1,bearish,4411.15,4378.36,0,0,7.0900000000001455,7.209500000000025,0,0,5.0,RANGING,45,NO_TRADE,NONE
2026-03-27 00:55:00,4382.27,4383.61,4375.61,4378.73,714,15,0,4396.526,8.0,-3.540000000000873,680.0,True,4385.45,4378.36,0,1,bearish,4411.15,4375.61,0,0,8.0,7.116500000000042,0,0,4.0,RANGING,35,NO_TRADE,NONE
2026-03-27 01:00:00,4378.73,4389.21,4378.17,4388.46,1662,15,0,4396.0785,11.039999999999964,9.730000000000471,738.0,True,4383.61,4375.61,1,0,bullish,4411.15,4375.61,0,0,11.039999999999964,7.299500000000035,1,1,5.0,RANGING,35,NO_TRADE,NONE
2026-03-27 01:05:00,4388.46,4393.11,4387.28,4392.58,1122,15,0,4395.7325,5.829999999999927,4.119999999999891,777.6,True,4389.21,4378.17,1,0,bullish,4411.15,4375.61,0,0,5.829999999999927,7.3215000000000146,1,0,5.0,RANGING,35,NO_TRADE,NONE
2026-03-27 01:10:00,4392.58,4399.51,4391.71,4394.14,1095,15,0,4395.4315,7.800000000000182,1.5600000000004002,803.5,True,4393.11,4387.28,1,0,bullish,4411.15,4375.61,0,0,7.800000000000182,7.383000000000038,1,0,5.0,RANGING,45,NO_TRADE,NONE
2026-03-27 01:15:00,4394.14,4398.45,4391.49,4391.57,1027,15,0,4394.7315,6.960000000000036,-2.5700000000006185,808.6,True,4399.51,4391.71,0,1,bearish,4411.15,4375.61,0,0,6.960000000000036,7.339000000000032,0,1,5.0,RANGING,45,NO_TRADE,NONE
2026-03-27 01:20:00,4391.53,4402.95,4391.37,4402.3,1024,15,0,4394.841,11.579999999999927,10.730000000000471,833.4,True,4398.45,4391.49,1,1,bearish,4411.15,4375.61,0,0,11.579999999999927,7.417500000000018,1,1,6.0,CHOPPY,27,NO_TRADE,NONE
2026-03-27 01:25:00,4402.3,4406.62,4398.77,4406.56,962,15,0,4395.307500000001,7.849999999999454,4.260000000000218,864.25,True,4402.95,4391.37,1,0,bullish,4411.15,4375.61,0,0,7.849999999999454,7.463999999999987,1,0,5.0,RANGING,45,NO_TRADE,NONE
2026-03-27 01:30:00,4406.5,4417.69,4403.45,4411.55,1415,15,0,4395.628500000001,14.239999999999782,4.989999999999782,918.1,True,4406.62,4398.77,1,0,bullish,4417.69,4375.61,0,0,14.239999999999782,7.756999999999971,1,0,4.0,RANGING,45,NO_TRADE,NONE
2026-03-27 01:35:00,4411.55,4417.24,4410.15,4417.11,986,15,0,4396.2375,7.0900000000001455,5.559999999999491,950.3,True,4417.69,4403.45,0,0,neutral,4417.69,4375.61,0,1,7.0900000000001455,7.946499999999969,1,0,3.0,RANGING,35,NO_TRADE,NONE
2026-03-27 01:40:00,4417.47,4420.36,4416.77,4419.59,1125,15,0,4396.7705000000005,3.589999999999236,2.480000000000473,976.6,True,4417.24,4410.15,1,0,bullish,4420.36,4375.61,0,1,3.589999999999236,7.811999999999943,1,0,3.0,RANGING,55,C_SETUP,NONE
2026-03-27 01:45:00,4419.59,4419.61,4412.1,4412.98,1031,15,0,4396.995,7.509999999999309,-6.610000000000582,1003.15,True,4420.36,4416.77,0,1,bearish,4420.36,4375.61,0,0,7.509999999999309,7.911999999999944,0,1,4.0,RANGING,35,NO_TRADE,NONE
2026-03-27 01:50:00,4412.99,4415.73,4412.07,4414.77,875,15,0,4397.5315,3.659999999999856,1.7900000000008731,1020.95,False,4419.61,4412.1,0,1,bearish,4420.36,4375.61,0,0,3.6599999999998554,7.808499999999958,1,1,4.0,RANGING,28,NO_TRADE,NONE
2026-03-27 01:55:00,4414.77,4420.74,4413.91,4417.35,998,15,0,4398.5375,6.829999999999927,2.5799999999999272,1044.85,False,4415.73,4412.07,1,0,bullish,4420.74,4375.61,0,0,6.829999999999927,7.712499999999954,1,0,4.0,RANGING,38,NO_TRADE,NONE
2026-03-27 02:00:00,4417.57,4433.96,4417.04,4430.8,1438,15,0,4400.693499999999,16.920000000000073,13.449999999999818,1054.65,True,4420.74,4413.91,1,0,bullish,4433.96,4375.61,0,0,16.920000000000073,7.815499999999974,1,0,4.0,VOLATILE,32,NO_TRADE,NONE
2026-03-27 02:05:00,4430.8,4437.58,4425.52,4435.88,1181,15,0,4402.925,12.05999999999949,5.079999999999927,1069.7,True,4433.96,4417.04,1,0,bullish,4437.58,4375.61,0,0,12.05999999999949,8.129499999999961,1,0,3.0,TRENDING,52,C_SETUP,NONE
2026-03-27 02:10:00,4435.88,4439.69,4431.0,4435.3,1062,15,0,4404.9115,8.6899999999996,-0.5799999999999272,1079.15,False,4437.58,4425.52,1,0,bullish,4439.69,4375.61,0,0,8.6899999999996,8.30049999999992,0,1,3.0,TRENDING,55,C_SETUP,NONE
2026-03-27 02:15:00,4435.26,4436.45,4428.88,4429.78,857,15,0,4406.881,7.569999999999709,-5.520000000000437,1077.6,False,4439.69,4431.0,0,1,bearish,4439.69,4375.61,0,0,7.569999999999709,8.274999999999864,0,0,3.0,RANGING,28,NO_TRADE,NONE
2026-03-27 02:20:00,4429.78,4431.93,4426.31,4429.0,786,15,0,4408.768,5.619999999999891,-0.7799999999997453,1074.0,False,4436.45,4428.88,0,1,bearish,4439.69,4375.61,0,0,5.619999999999891,8.344499999999835,0,0,3.0,RANGING,38,NO_TRADE,NONE
2026-03-27 02:25:00,4429.04,4434.46,4426.8,4430.84,826,15,0,4411.078,7.6599999999998545,1.8400000000001453,1062.2,False,4431.93,4426.31,1,0,bullish,4439.69,4375.61,0,0,7.6599999999998545,8.379499999999826,1,1,4.0,RANGING,38,NO_TRADE,NONE
2026-03-27 02:30:00,4430.84,4434.43,4424.92,4432.07,1173,15,0,4413.568,9.510000000000218,1.2299999999995634,1067.95,True,4434.46,4426.8,0,1,bearish,4439.69,4375.61,0,0,9.510000000000218,8.500499999999828,1,0,4.0,RANGING,45,NO_TRADE,NONE
2026-03-27 02:35:00,4432.07,4433.48,4426.52,4429.96,983,15,0,4416.1295,6.959999999999127,-2.1099999999996726,1081.4,False,4434.43,4424.92,0,0,neutral,4439.69,4378.17,0,0,6.959999999999127,8.448499999999786,0,1,4.0,RANGING,18,NO_TRADE,NONE
2026-03-27 02:40:00,4429.96,4432.31,4426.59,4429.88,959,15,0,4418.200500000001,5.720000000000255,-0.0799999999999272,1046.25,False,4433.48,4426.52,0,0,neutral,4439.69,4387.28,0,0,5.720000000000255,8.1824999999998,0,0,3.0,RANGING,28,NO_TRADE,NONE
2026-03-27 02:45:00,4429.85,4440.56,4428.12,4430.19,1006,15,0,4420.081,12.44000000000051,0.3099999999994907,1040.45,False,4432.31,4426.59,1,0,bullish,4440.56,4391.37,0,0,12.44000000000051,8.51299999999983,1,1,4.0,RANGING,38,NO_TRADE,NONE
2026-03-27 02:50:00,4430.18,4435.21,4429.29,4430.97,926,15,0,4421.922500000001,5.920000000000073,0.7800000000006548,1032.0,False,4440.56,4428.12,0,0,neutral,4440.56,4391.37,0,0,5.920000000000073,8.418999999999823,1,0,4.0,RANGING,18,NO_TRADE,NONE
2026-03-27 02:55:00,4430.97,4432.38,4429.81,4432.06,799,15,0,4423.947,2.569999999999709,1.0900000000001455,1020.6,False,4435.21,4429.29,0,0,neutral,4440.56,4391.37,0,0,2.569999999999709,8.199499999999807,1,0,4.0,RANGING,18,NO_TRADE,NONE
2026-03-27 03:00:00,4432.05,4435.63,4425.79,4426.02,974,15,0,4425.133,9.840000000000146,-6.039999999999964,1018.1,False,4432.38,4429.81,1,1,bearish,4440.56,4398.77,0,0,9.840000000000146,8.112499999999818,0,1,4.0,RANGING,28,NO_TRADE,NONE
2026-03-27 03:05:00,4426.02,4429.99,4421.27,4424.87,1051,15,0,4426.0485,8.719999999999345,-1.1500000000005457,1022.55,True,4435.63,4425.79,0,1,bearish,4440.56,4403.45,0,0,8.719999999999345,8.155999999999812,0,0,4.0,RANGING,55,C_SETUP,NONE
2026-03-27 03:10:00,4425.03,4431.24,4422.73,4429.73,806,15,0,4426.9575,8.510000000000218,4.859999999999673,992.1,False,4429.99,4421.27,1,0,bullish,4440.56,4410.15,0,0,8.510000000000218,7.869499999999834,1,1,5.0,RANGING,28,NO_TRADE,NONE
2026-03-27 03:15:00,4429.77,4431.43,4428.21,4429.78,752,15,0,4427.590999999999,3.2200000000002547,0.0500000000001819,980.4,False,4431.24,4422.73,1,0,bullish,4440.56,4412.07,0,0,3.2200000000002547,7.67599999999984,1,0,4.0,RANGING,48,NO_TRADE,NONE
2026-03-27 03:20:00,4429.78,4434.21,4429.21,4430.41,673,15,0,4428.132,5.0,0.6300000000001091,957.8,False,4431.43,4428.21,1,0,bullish,4440.56,4412.07,0,0,5.0,7.7464999999998785,1,0,4.0,RANGING,38,NO_TRADE,NONE
2026-03-27 03:25:00,4430.41,4436.76,4428.33,4435.22,1037,15,0,4429.244000000001,8.430000000000291,4.8100000000004,958.1,True,4434.21,4429.21,1,1,bearish,4440.56,4412.07,0,0,8.430000000000291,7.792499999999928,1,0,3.0,TRENDING,42,NO_TRADE,NONE
2026-03-27 03:30:00,4435.22,4438.33,4430.72,4433.92,823,15,0,4430.2015,7.609999999999673,-1.300000000000182,955.5,False,4436.76,4428.33,1,0,bullish,4440.56,4413.91,0,0,7.609999999999673,7.9899999999999185,0,1,4.0,RANGING,48,NO_TRADE,NONE
2026-03-27 03:35:00,4433.92,4444.3,4433.32,4444.3,881,15,0,4431.549,10.980000000000471,10.38000000000011,949.65,False,4438.33,4430.72,1,0,bullish,4444.3,4417.04,0,1,10.980000000000471,8.197499999999945,1,1,4.0,RANGING,48,NO_TRADE,NONE
2026-03-27 03:40:00,4444.25,4446.26,4435.94,4435.94,855,15,0,4431.8060000000005,10.320000000000618,-8.360000000000582,920.5,False,4444.3,4433.32,1,0,bullish,4446.26,4421.27,0,0,10.320000000000618,7.867499999999973,0,1,5.0,RANGING,28,NO_TRADE,NONE
2026-03-27 03:45:00,4435.96,4436.16,4433.22,4434.72,524,15,0,4431.7480000000005,2.9399999999996,-1.2199999999993452,887.65,False,4446.26,4435.94,0,1,bearish,4446.26,4421.27,0,0,2.9399999999996,7.411499999999978,0,0,5.0,RANGING,38,NO_TRADE,NONE
2026-03-27 03:50:00,4434.7,4438.58,4432.67,4437.77,701,15,0,4431.871499999999,5.909999999999855,3.050000000000182,869.6,False,4436.16,4433.22,1,1,bearish,4446.26,4421.27,0,0,5.909999999999855,7.272499999999991,1,1,5.0,RANGING,28,NO_TRADE,NONE
2026-03-27 03:55:00,4437.77,4437.85,4436.3,4437.47,435,15,0,4432.255999999999,1.550000000000182,-0.3000000000001819,848.5,False,4438.58,4432.67,0,0,neutral,4446.26,4421.27,0,0,1.550000000000182,6.971500000000015,0,1,6.0,CHOPPY,10,NO_TRADE,NONE
2026-03-27 04:00:00,4437.47,4439.65,4435.44,4437.34,615,15,0,4432.673,4.210000000000036,-0.1300000000001091,839.95,False,4437.85,4436.3,1,1,bearish,4446.26,4421.27,0,0,4.210000000000036,6.901000000000022,0,0,5.0,RANGING,48,NO_TRADE,NONE
2026-03-27 04:05:00,4437.34,4437.41,4432.57,4434.25,579,15,0,4432.8435,4.8400000000001455,-3.090000000000145,827.6,False,4439.65,4435.44,0,1,bearish,4446.26,4421.27,0,0,4.8400000000001455,6.760000000000036,0,0,5.0,RANGING,28,NO_TRADE,NONE
2026-03-27 04:10:00,4434.25,4436.43,4433.85,4433.86,458,15,0,4432.932999999999,2.5799999999999272,-0.3900000000003274,791.85,False,4437.41,4432.57,0,0,neutral,4446.26,4421.27,0,0,2.5799999999999272,6.413500000000022,0,0,5.0,RANGING,18,NO_TRADE,NONE
2026-03-27 04:15:00,4433.86,4434.39,4431.6,4433.3,437,15,0,4433.1,2.789999999999964,-0.5599999999994907,764.55,False,4436.43,4433.85,0,1,bearish,4446.26,4421.27,0,0,2.789999999999964,6.205000000000064,0,0,5.0,RANGING,38,NO_TRADE,NONE
2026-03-27 04:20:00,4433.3,4437.23,4433.25,4435.68,424,15,0,4433.39,3.979999999999563,2.380000000000109,737.8,False,4434.39,4431.6,1,0,bullish,4446.26,4421.27,0,0,3.979999999999563,6.118000000000029,1,1,5.0,RANGING,28,NO_TRADE,NONE
2026-03-27 04:25:00,4435.6,4436.06,4432.98,4434.14,435,15,0,4433.5875,3.0800000000008367,-1.5399999999999636,709.25,False,4437.23,4433.25,0,1,bearish,4446.26,4421.27,0,0,3.0800000000008367,5.650000000000046,0,1,5.0,RANGING,28,NO_TRADE,NONE
2026-03-27 04:30:00,4434.14,4440.55,4433.9,4439.89,456,15,0,4434.0335,6.650000000000546,5.75,685.75,False,4436.06,4432.98,1,0,bullish,4446.26,4421.27,0,0,6.650000000000546,5.686500000000069,1,1,5.0,RANGING,28,NO_TRADE,NONE
2026-03-27 04:35:00,4439.89,4442.2,4437.04,4439.95,521,15,0,4434.428,5.159999999999855,0.0599999999994906,671.85,False,4440.55,4433.9,1,0,bullish,4446.26,4421.27,0,0,5.159999999999855,5.816000000000076,1,0,5.0,RANGING,48,NO_TRADE,NONE
2026-03-27 04:40:00,4439.95,4441.66,4438.79,4441.5,315,15,0,4435.201999999999,2.869999999999891,1.550000000000182,638.9,False,4442.2,4437.04,0,0,neutral,4446.26,4421.27,0,0,2.869999999999891,5.467500000000063,1,0,4.0,RANGING,18,NO_TRADE,NONE
2026-03-27 04:45:00,4441.5,4443.54,4440.64,4442.87,367,15,0,4436.102,2.899999999999636,1.3699999999998909,604.7,False,4441.66,4438.79,1,0,bullish,4446.26,4422.73,0,0,2.899999999999636,5.176500000000078,1,0,3.0,RANGING,28,NO_TRADE,NONE
2026-03-27 04:50:00,4442.87,4445.9,4442.23,4445.76,478,15,0,4436.9035,3.6700000000000728,2.8900000000003274,588.3,False,4443.54,4440.64,1,0,bullish,4446.26,4428.21,0,1,3.6700000000000728,4.934500000000071,1,0,3.0,RANGING,48,NO_TRADE,NONE
2026-03-27 04:55:00,4445.76,4449.55,4444.96,4446.13,737,15,0,4437.721,4.5900000000001455,0.3699999999998908,587.55,True,4445.9,4442.23,1,0,bullish,4449.55,4428.33,0,0,4.5900000000001455,5.003000000000066,1,0,3.0,RANGING,45,NO_TRADE,NONE
2026-03-27 05:00:00,4446.13,4446.19,4442.22,4442.89,725,15,0,4438.344999999999,3.969999999999345,-3.2399999999997817,590.15,True,4449.55,4444.96,0,1,bearish,4449.55,4428.33,0,0,3.969999999999345,4.951500000000033,0,1,4.0,RANGING,35,NO_TRADE,NONE
2026-03-27 05:05:00,4442.91,4447.51,4442.09,4444.4,731,15,0,4438.804,5.420000000000073,1.5099999999993088,574.85,True,4446.19,4442.22,1,1,bearish,4449.55,4430.72,0,0,5.420000000000073,4.8010000000000215,1,1,5.0,RANGING,45,NO_TRADE,NONE
2026-03-27 05:10:00,4444.4,4446.61,4441.94,4443.9,551,15,0,4439.303,4.670000000000073,-0.5,561.25,False,4447.51,4442.09,0,1,bearish,4449.55,4431.6,0,0,4.670000000000073,4.654000000000042,0,1,5.0,RANGING,48,NO_TRADE,NONE
2026-03-27 05:15:00,4443.9,4447.03,4443.59,4445.27,632,15,0,4439.3515,3.4399999999996,1.3700000000008004,548.8,True,4446.61,4441.94,1,0,bullish,4449.55,4431.6,0,0,3.4399999999996,4.276999999999998,1,1,5.0,RANGING,45,NO_TRADE,NONE
2026-03-27 05:20:00,4445.27,4445.67,4442.7,4444.01,566,15,0,4439.754999999999,2.9700000000002547,-1.2600000000002185,534.35,True,4447.03,4443.59,0,1,bearish,4449.55,4431.6,0,0,2.9700000000002547,3.90949999999998,0,1,5.0,RANGING,45,NO_TRADE,NONE
2026-03-27 05:25:00,4444.01,4444.85,4440.55,4443.47,624,15,0,4440.192499999999,4.300000000000182,-0.5399999999999636,539.35,True,4445.67,4442.7,0,1,bearish,4449.55,4431.6,0,0,4.300000000000182,3.977500000000009,0,0,5.0,RANGING,45,NO_TRADE,NONE
2026-03-27 05:30:00,4443.47,4460.09,4443.06,4459.49,1448,15,0,4441.2785,17.029999999999745,16.019999999999527,576.7,True,4444.85,4440.55,1,0,bullish,4460.09,4431.6,0,1,17.029999999999745,4.533500000000004,1,1,6.0,VOLATILE,52,C_SETUP,NONE
2026-03-27 05:35:00,4459.49,4474.52,4458.53,4473.9,1729,15,0,4443.1,15.990000000000691,14.409999999999854,641.4,True,4460.09,4443.06,1,0,bullish,4474.52,4431.6,0,1,15.990000000000691,5.255500000000029,1,0,6.0,VOLATILE,52,C_SETUP,NONE
2026-03-27 05:40:00,4473.9,4475.27,4465.77,4465.79,1486,15,0,4444.522500000001,9.5,-8.109999999999673,684.95,True,4474.52,4458.53,1,0,bullish,4475.27,4431.6,0,0,9.5,5.520000000000027,0,1,7.0,CHOPPY,27,NO_TRADE,NONE
2026-03-27 05:45:00,4465.79,4468.73,4462.36,4462.36,1237,15,0,4445.928000000001,6.369999999999891,-3.430000000000291,717.85,True,4475.27,4465.77,0,1,bearish,4475.27,4431.6,0,0,6.369999999999891,5.596500000000015,0,0,7.0,CHOPPY,37,NO_TRADE,NONE
2026-03-27 05:50:00,4462.36,4463.95,4458.31,4461.65,1029,15,0,4447.3175,5.639999999999418,-0.7100000000000364,746.4,True,4468.73,4462.36,0,1,bearish,4475.27,4431.6,0,0,5.639999999999418,5.749499999999989,0,0,6.0,CHOPPY,37,NO_TRADE,NONE
2026-03-27 05:55:00,4461.65,4461.74,4453.57,4454.72,1179,15,0,4448.3885,8.170000000000073,-6.9299999999993815,783.5,True,4463.95,4458.31,0,1,bearish,4475.27,4432.98,0,0,8.170000000000073,6.018499999999994,0,0,5.0,RANGING,35,NO_TRADE,NONE
2026-03-27 06:00:00,4454.39,4461.42,4454.05,4455.62,1106,15,0,4449.385499999999,7.369999999999891,0.8999999999996362,817.6,True,4461.74,4453.57,0,0,neutral,4475.27,4432.98,0,0,7.369999999999891,6.188000000000011,1,1,5.0,RANGING,25,NO_TRADE,NONE
2026-03-27 06:05:00,4455.59,4463.22,4451.76,4461.87,1265,15,0,4450.772,11.460000000000036,6.25,859.1,True,4461.42,4454.05,1,1,bearish,4475.27,4433.9,0,0,11.460000000000036,6.606999999999971,1,0,4.0,RANGING,35,NO_TRADE,NONE
2026-03-27 06:10:00,4461.87,4472.88,4460.68,4471.29,1326,15,0,4452.342,12.199999999999818,9.420000000000073,902.6,True,4463.22,4451.76,1,0,bullish,4475.27,4437.04,0,0,12.199999999999818,6.884499999999934,1,0,3.0,TRENDING,42,NO_TRADE,NONE
2026-03-27 06:15:00,4471.26,4471.26,4463.49,4465.2,1129,15,0,4453.6045,7.770000000000437,-6.0900000000001455,933.0,True,4472.88,4460.68,0,0,neutral,4475.27,4438.79,0,0,7.770000000000437,7.014999999999963,0,1,4.0,RANGING,15,NO_TRADE,NONE
2026-03-27 06:20:00,4465.2,4465.25,4456.95,4462.49,1188,15,0,4454.654,8.300000000000182,-2.7100000000000364,976.65,True,4471.26,4463.49,0,1,bearish,4475.27,4440.55,0,0,8.300000000000182,7.286499999999978,0,0,3.0,TRENDING,52,C_SETUP,NONE
2026-03-27 06:25:00,4462.49,4465.72,4461.05,4463.67,983,15,0,4455.694,4.670000000000073,1.180000000000291,1007.45,False,4465.25,4456.95,1,0,bullish,4475.27,4440.55,0,0,4.670000000000073,7.375,1,1,4.0,RANGING,38,NO_TRADE,NONE
2026-03-27 06:30:00,4463.67,4468.16,4460.47,4463.34,1060,15,0,4456.572999999999,7.6899999999996,-0.3299999999999272,1036.55,True,4465.72,4461.05,1,1,bearish,4475.27,4440.55,0,0,7.6899999999996,7.575999999999976,0,1,4.0,RANGING,45,NO_TRADE,NONE
2026-03-27 06:35:00,4463.29,4468.46,4462.65,4466.42,817,15,0,4457.5875,5.8100000000004,3.0799999999999272,1040.55,False,4468.16,4460.47,1,0,bullish,4475.27,4440.55,0,0,5.8100000000004,7.636999999999989,1,1,5.0,RANGING,28,NO_TRADE,NONE
2026-03-27 06:40:00,4466.34,4468.51,4464.89,4464.89,615,15,0,4458.687499999999,3.619999999999891,-1.5299999999997451,1035.05,False,4468.46,4462.65,1,0,bullish,4475.27,4440.55,0,0,3.619999999999891,7.619500000000016,0,1,6.0,CHOPPY,30,NO_TRADE,NONE
2026-03-27 06:45:00,4464.89,4465.41,4459.72,4460.53,798,15,0,4459.494000000001,5.6899999999996,-4.360000000000582,1038.4,False,4468.51,4464.89,0,1,bearish,4475.27,4440.55,0,0,5.6899999999996,7.632999999999993,0,0,6.0,CHOPPY,20,NO_TRADE,NONE
2026-03-27 06:50:00,4460.53,4464.33,4454.78,4462.99,954,15,0,4460.4485,9.550000000000182,2.4600000000000364,1058.55,False,4465.41,4459.72,0,1,bearish,4475.27,4440.55,0,0,9.550000000000182,7.876999999999998,1,1,6.0,CHOPPY,30,NO_TRADE,NONE
2026-03-27 06:55:00,4462.99,4464.89,4457.08,4459.54,879,15,0,4461.162,7.8100000000004,-3.449999999999818,1070.9,False,4464.33,4454.78,1,0,bullish,4475.27,4440.55,0,0,7.8100000000004,8.095500000000039,0,1,7.0,CHOPPY,20,NO_TRADE,NONE
2026-03-27 07:00:00,4459.47,4463.14,4449.66,4451.38,987,15,0,4461.5305,13.480000000000471,-8.159999999999854,1091.95,False,4464.89,4457.08,0,1,bearish,4475.27,4440.55,0,0,13.480000000000471,8.621000000000048,0,0,7.0,CHOPPY,20,NO_TRADE,NONE
2026-03-27 07:05:00,4451.43,4456.57,4447.75,4455.89,978,15,0,4462.1515,8.819999999999709,4.510000000000218,1109.65,False,4463.14,4449.66,0,1,bearish,4475.27,4443.06,0,0,8.819999999999709,8.847000000000026,1,1,7.0,CHOPPY,30,NO_TRADE,NONE
2026-03-27 07:10:00,4455.87,4458.16,4452.52,4454.97,821,15,0,4461.925499999999,5.639999999999418,-0.9200000000000728,1078.3,False,4456.57,4447.75,1,0,bullish,4475.27,4447.75,0,0,5.639999999999418,8.277500000000009,0,1,8.0,CHOPPY,40,NO_TRADE,NONE
2026-03-27 07:15:00,4454.91,4455.17,4451.25,4452.78,565,15,0,4460.8695,3.9200000000000728,-2.1900000000005093,1020.1,False,4458.16,4452.52,0,1,bearish,4475.27,4447.75,0,0,3.9200000000000728,7.673999999999978,0,0,7.0,CHOPPY,20,NO_TRADE,NONE
2026-03-27 07:20:00,4452.78,4456.94,4452.69,4454.99,680,15,0,4460.3295,4.25,2.2100000000000364,979.8,False,4455.17,4451.25,1,0,bullish,4472.88,4447.75,0,0,4.25,7.411499999999978,1,1,7.0,CHOPPY,30,NO_TRADE,NONE
2026-03-27 07:25:00,4454.99,4457.36,4450.13,4452.28,827,15,0,4459.8255,7.229999999999563,-2.7100000000000364,959.3,False,4456.94,4452.69,1,1,bearish,4472.88,4447.75,0,0,7.229999999999563,7.454499999999962,0,1,7.0,CHOPPY,20,NO_TRADE,NONE
2026-03-27 07:30:00,4452.28,4452.28,4448.54,4451.57,801,15,0,4459.3215,3.7399999999997817,-0.7100000000000364,947.9,False,4457.36,4450.13,0,1,bearish,4472.88,4447.75,0,0,3.7399999999997817,7.35949999999998,0,0,6.0,CHOPPY,30,NO_TRADE,NONE
2026-03-27 07:35:00,4451.57,4455.94,4451.03,4453.42,681,15,0,4459.2565,4.909999999999855,1.850000000000364,923.0,False,4452.28,4448.54,1,0,bullish,4472.88,4447.75,0,0,4.909999999999855,7.196499999999969,1,1,7.0,CHOPPY,30,NO_TRADE,NONE
2026-03-27 07:40:00,4453.42,4453.42,4446.54,4448.37,776,15,0,4458.894,6.880000000000109,-5.050000000000182,906.5,False,4455.94,4451.03,0,1,bearish,4472.88,4446.54,0,0,6.880000000000109,7.17199999999998,0,1,7.0,CHOPPY,20,NO_TRADE,NONE
2026-03-27 07:45:00,4448.37,4453.4,4447.58,4451.29,745,15,0,4458.365,5.819999999999709,2.9200000000000728,880.5,False,4453.42,4446.54,0,0,neutral,4472.88,4446.54,0,0,5.819999999999709,6.889999999999963,1,1,7.0,CHOPPY,0,NO_TRADE,NONE
2026-03-27 07:50:00,4451.42,4451.66,4443.06,4444.01,785,15,0,4457.001,8.599999999999454,-7.279999999999745,853.45,False,4453.4,4447.58,0,1,bearish,4471.26,4443.06,1,0,8.599999999999454,6.709999999999946,0,1,8.0,CHOPPY,40,NO_TRADE,NONE
2026-03-27 07:55:00,4444.01,4448.2,4444.01,4447.78,837,15,0,4456.13,4.1899999999996,3.769999999999527,838.85,False,4451.66,4443.06,0,0,neutral,4468.51,4443.06,0,0,4.1899999999996,6.530999999999904,1,1,8.0,CHOPPY,0,NO_TRADE,NONE
2026-03-27 08:00:00,4447.6,4451.04,4442.83,4444.29,1438,15,0,4455.219999999999,8.210000000000036,-3.4899999999997817,851.35,True,4448.2,4444.01,1,1,bearish,4468.51,4442.83,0,0,8.210000000000036,6.5264999999998965,0,1,8.0,CHOPPY,37,NO_TRADE,NONE
2026-03-27 08:05:00,4444.29,4449.75,4443.25,4446.21,1181,15,0,4454.347,6.5,1.9200000000000728,861.25,True,4451.04,4442.83,0,0,neutral,4468.51,4442.83,0,0,6.5,6.617999999999893,1,1,9.0,CHOPPY,17,NO_TRADE,NONE
