time,open,high,low,close,tick_volume,spread,real_volume,hour,day_of_week,MA20,range,momentum,vol_avg,volume_spike,h1_prev_high,h1_prev_low,h1_bos_up,h1_bos_down,h1_ma20,h1_momentum,h1_trend,h1_bias,prev_high,prev_low,bos_up,bos_down,trend
2026-04-13 23:20:00,4760.5,4760.51,4757.68,4758.64,495,15,0,23,0,4751.4735,2.8299999999999272,-1.8800000000001087,500.3,False,4759.69,4745.77,1,0,4729.1865,-0.3999999999996362,bullish,bullish,4763.47,4759.69,0,1,bearish
2026-04-13 23:25:00,4758.64,4758.83,4754.81,4755.41,632,15,0,23,0,4752.2945,4.019999999999527,-3.230000000000473,513.9,True,4759.69,4745.77,1,0,4729.1865,-0.3999999999996362,bullish,bullish,4760.51,4757.68,0,1,bearish
2026-04-13 23:30:00,4755.41,4757.88,4754.5,4755.23,508,15,0,23,0,4753.014499999999,3.380000000000109,-0.180000000000291,524.15,False,4759.69,4745.77,1,0,4729.1865,-0.3999999999996362,bullish,bullish,4758.83,4754.81,0,1,bearish
2026-04-13 23:35:00,4755.23,4760.1,4754.53,4759.82,469,15,0,23,0,4753.989500000001,5.5700000000006185,4.5900000000001455,527.55,False,4759.69,4745.77,1,0,4729.1865,-0.3999999999996362,bullish,bullish,4757.88,4754.5,1,0,bullish
2026-04-13 23:40:00,4759.82,4761.59,4759.29,4759.6,475,15,0,23,0,4754.6295,2.300000000000182,-0.2199999999993451,493.65,False,4759.69,4745.77,1,0,4729.1865,-0.3999999999996362,bullish,bullish,4760.1,4754.53,1,0,bullish
2026-04-13 23:45:00,4759.6,4761.71,4758.51,4758.53,436,15,0,23,0,4755.1585000000005,3.199999999999818,-1.0700000000006185,490.4,False,4759.69,4745.77,1,0,4729.1865,-0.3999999999996362,bullish,bullish,4761.59,4759.29,1,1,bullish
2026-04-13 23:50:00,4758.53,4760.62,4756.75,4758.89,347,15,0,23,0,4755.6875,3.869999999999891,0.3600000000005821,487.3,False,4759.69,4745.77,1,0,4729.1865,-0.3999999999996362,bullish,bullish,4761.71,4758.51,0,1,bearish
2026-04-13 23:55:00,4758.89,4758.91,4756.88,4757.59,474,15,0,23,0,4756.1405,2.0299999999997453,-1.300000000000182,490.95,False,4759.69,4745.77,1,0,4729.1865,-0.3999999999996362,bullish,bullish,4760.62,4756.75,0,0,neutral
2026-04-14 00:00:00,4757.79,4758.04,4751.58,4754.89,1084,15,0,0,1,4756.5275,6.460000000000036,-2.699999999999818,533.25,True,4765.71,4754.5,1,1,4731.7795,12.300000000000182,bullish,bullish,4758.91,4756.88,0,1,bearish
2026-04-14 00:05:00,4754.92,4757.98,4753.79,4756.24,966,15,0,0,1,4756.8955000000005,4.1899999999996,1.3499999999994543,571.65,True,4765.71,4754.5,1,1,4731.7795,12.300000000000182,bullish,bullish,4758.04,4751.58,0,0,neutral
2026-04-14 00:10:00,4756.24,4760.59,4755.57,4759.56,922,15,0,0,1,4757.499000000001,5.020000000000437,3.3200000000006185,597.25,True,4765.71,4754.5,1,1,4731.7795,12.300000000000182,bullish,bullish,4757.98,4753.79,1,0,bullish
2026-04-14 00:15:00,4759.56,4764.57,4759.56,4763.76,1002,15,0,0,1,4758.288500000001,5.009999999999309,4.199999999999818,630.0,True,4765.71,4754.5,1,1,4731.7795,12.300000000000182,bullish,bullish,4760.59,4755.57,1,0,bullish
2026-04-14 00:20:00,4763.76,4765.0,4761.42,4762.9,957,15,0,0,1,4758.9135,3.5799999999999272,-0.8600000000005821,660.2,True,4765.71,4754.5,1,1,4731.7795,12.300000000000182,bullish,bullish,4764.57,4759.56,1,0,bullish
2026-04-14 00:25:00,4763.04,4766.75,4759.67,4762.47,999,15,0,0,1,4759.4895,7.079999999999927,-0.4299999999993815,685.25,True,4765.71,4754.5,1,1,4731.7795,12.300000000000182,bullish,bullish,4765.0,4761.42,1,1,bullish
2026-04-14 00:30:00,4762.47,4768.3,4761.5,4766.09,1071,15,0,0,1,4760.019,6.800000000000182,3.619999999999891,709.1,True,4765.71,4754.5,1,1,4731.7795,12.300000000000182,bullish,bullish,4766.75,4759.67,1,0,bullish
2026-04-14 00:35:00,4766.09,4771.76,4765.45,4771.69,774,15,0,0,1,4760.704,6.3100000000004,5.599999999999454,719.15,True,4765.71,4754.5,1,1,4731.7795,12.300000000000182,bullish,bullish,4768.3,4761.5,1,0,bullish
2026-04-14 00:40:00,4771.68,4776.2,4769.78,4770.49,1025,15,0,0,1,4761.0085,6.420000000000073,-1.199999999999818,729.75,True,4765.71,4754.5,1,1,4731.7795,12.300000000000182,bullish,bullish,4771.76,4765.45,1,0,bullish
2026-04-14 00:45:00,4770.47,4771.98,4768.68,4770.8,661,15,0,0,1,4761.3085,3.2999999999992724,0.3100000000004002,724.2,False,4765.71,4754.5,1,1,4731.7795,12.300000000000182,bullish,bullish,4776.2,4769.78,0,1,bearish
2026-04-14 00:50:00,4770.79,4771.84,4769.01,4770.23,630,15,0,0,1,4761.6675,2.8299999999999272,-0.5700000000006185,718.7,False,4765.71,4754.5,1,1,4731.7795,12.300000000000182,bullish,bullish,4771.98,4768.68,0,0,neutral
2026-04-14 00:55:00,4770.09,4772.1,4769.01,4769.89,661,15,0,0,1,4762.136,3.090000000000145,-0.339999999999236,729.4,False,4765.71,4754.5,1,1,4731.7795,12.300000000000182,bullish,bullish,4771.84,4769.01,1,0,bullish
2026-04-14 01:00:00,4769.89,4771.23,4762.53,4768.14,1805,15,0,1,1,4762.611,8.699999999999818,-1.75,794.9,True,4776.2,4751.58,1,0,4733.8785,-4.780000000000655,bullish,bullish,4772.1,4769.01,0,1,bearish
2026-04-14 01:05:00,4768.14,4776.93,4767.85,4775.77,1484,15,0,1,1,4763.629,9.079999999999927,7.630000000000109,837.5,True,4776.2,4751.58,1,0,4733.8785,-4.780000000000655,bullish,bullish,4771.23,4762.53,1,0,bullish
2026-04-14 01:10:00,4775.69,4777.09,4770.91,4776.24,1452,15,0,1,1,4764.6795,6.180000000000291,0.4699999999993451,884.7,True,4776.2,4751.58,1,0,4733.8785,-4.780000000000655,bullish,bullish,4776.93,4767.85,1,0,bullish
2026-04-14 01:15:00,4776.36,4776.6,4771.28,4772.0,1462,15,0,1,1,4765.288500000001,5.3200000000006185,-4.239999999999782,934.35,True,4776.2,4751.58,1,0,4733.8785,-4.780000000000655,bullish,bullish,4777.09,4770.91,0,0,neutral
2026-04-14 01:20:00,4771.95,4774.13,4769.89,4770.88,1505,15,0,1,1,4765.8525,4.239999999999782,-1.1199999999998909,985.85,True,4776.2,4751.58,1,0,4733.8785,-4.780000000000655,bullish,bullish,4776.6,4771.28,0,1,bearish
2026-04-14 01:25:00,4770.96,4775.0,4770.51,4770.77,1541,15,0,1,1,4766.4645,4.489999999999782,-0.1099999999996725,1041.1,True,4776.2,4751.58,1,0,4733.8785,-4.780000000000655,bullish,bullish,4774.13,4769.89,1,0,bullish
2026-04-14 01:30:00,4770.8,4771.51,4764.51,4766.26,1464,15,0,1,1,4766.833,7.0,-4.510000000000218,1096.95,True,4776.2,4751.58,1,0,4733.8785,-4.780000000000655,bullish,bullish,4775.0,4770.51,0,1,bearish
2026-04-14 01:35:00,4766.26,4770.12,4765.17,4768.55,1282,15,0,1,1,4767.380999999999,4.949999999999818,2.289999999999964,1137.35,True,4776.2,4751.58,1,0,4733.8785,-4.780000000000655,bullish,bullish,4771.51,4764.51,0,0,neutral
2026-04-14 01:40:00,4768.55,4773.4,4768.33,4773.15,1321,15,0,1,1,4768.294,5.069999999999709,4.599999999999454,1149.2,True,4776.2,4751.58,1,0,4733.8785,-4.780000000000655,bullish,bullish,4770.12,4765.17,1,0,bullish
2026-04-14 01:45:00,4773.15,4773.96,4767.34,4768.16,1195,15,0,1,1,4768.89,6.619999999999891,-4.989999999999782,1160.65,True,4776.2,4751.58,1,0,4733.8785,-4.780000000000655,bullish,bullish,4773.4,4768.33,1,1,bullish
2026-04-14 01:50:00,4768.23,4768.99,4764.34,4765.13,1021,15,0,1,1,4769.1685,4.649999999999636,-3.0299999999997453,1165.6,False,4776.2,4751.58,1,0,4733.8785,-4.780000000000655,bullish,bullish,4773.96,4767.34,0,1,bearish
2026-04-14 01:55:00,4765.13,4767.3,4761.87,4765.11,1164,15,0,1,1,4769.236,5.430000000000291,-0.0200000000004365,1173.7,False,4776.2,4751.58,1,0,4733.8785,-4.780000000000655,bullish,bullish,4768.99,4764.34,0,1,bearish
2026-04-14 02:00:00,4765.14,4766.95,4763.14,4766.05,947,15,0,2,1,4769.3935,3.80999999999949,0.9400000000005092,1173.2,False,4777.09,4761.87,1,0,4736.1785,10.230000000000471,bullish,bullish,4767.3,4761.87,0,0,neutral
2026-04-14 02:05:00,4765.94,4771.3,4765.88,4769.1,1267,15,0,2,1,4769.725,5.420000000000073,3.050000000000182,1186.6,True,4777.09,4761.87,1,0,4736.1785,10.230000000000471,bullish,bullish,4766.95,4763.14,1,0,bullish
2026-04-14 02:10:00,4769.1,4770.69,4767.58,4768.02,999,15,0,2,1,4769.8215,3.1099999999996726,-1.0799999999999272,1183.0,False,4777.09,4761.87,1,0,4736.1785,10.230000000000471,bullish,bullish,4771.3,4765.88,0,0,neutral
2026-04-14 02:15:00,4768.02,4772.64,4767.59,4771.37,764,15,0,2,1,4769.8055,5.050000000000182,3.3499999999994543,1182.5,False,4777.09,4761.87,1,0,4736.1785,10.230000000000471,bullish,bullish,4770.69,4767.58,1,0,bullish
2026-04-14 02:20:00,4771.37,4771.5,4768.41,4769.57,444,15,0,2,1,4769.7595,3.090000000000145,-1.800000000000182,1153.45,False,4777.09,4761.87,1,0,4736.1785,10.230000000000471,bullish,bullish,4772.64,4767.59,0,0,neutral
2026-04-14 02:25:00,4769.5,4769.89,4768.68,4768.83,347,15,0,2,1,4769.661,1.2100000000000364,-0.7399999999997817,1137.75,False,4777.09,4761.87,1,0,4736.1785,10.230000000000471,bullish,bullish,4771.5,4768.41,0,0,neutral
2026-04-14 02:30:00,4768.83,4768.9,4762.18,4767.42,1266,15,0,2,1,4769.5205000000005,6.719999999999345,-1.4099999999998545,1169.55,True,4777.09,4761.87,1,0,4736.1785,10.230000000000471,bullish,bullish,4769.89,4768.68,0,1,bearish
2026-04-14 02:35:00,4767.42,4769.77,4766.07,4768.22,1000,15,0,2,1,4769.437,3.700000000000728,0.8000000000001819,1186.5,False,4777.09,4761.87,1,0,4736.1785,10.230000000000471,bullish,bullish,4768.9,4762.18,1,0,bullish
2026-04-14 02:40:00,4768.22,4772.84,4766.87,4772.36,1077,15,0,2,1,4769.648,5.970000000000255,4.139999999999418,1150.1,False,4777.09,4761.87,1,0,4736.1785,10.230000000000471,bullish,bullish,4769.77,4766.07,1,0,bullish
2026-04-14 02:45:00,4772.53,4776.92,4772.5,4776.06,1077,15,0,2,1,4769.6625,4.420000000000073,3.700000000000728,1129.75,False,4777.09,4761.87,1,0,4736.1785,10.230000000000471,bullish,bullish,4772.84,4766.87,1,0,bullish
2026-04-14 02:50:00,4776.06,4777.2,4774.74,4774.75,952,15,0,2,1,4769.588,2.4600000000000364,-1.3100000000004002,1104.75,False,4777.09,4761.87,1,0,4736.1785,10.230000000000471,bullish,bullish,4776.92,4772.5,1,0,bullish
2026-04-14 02:55:00,4774.75,4776.28,4773.35,4775.34,739,15,0,2,1,4769.754999999999,2.929999999999381,0.5900000000001455,1068.6,False,4777.09,4761.87,1,0,4736.1785,10.230000000000471,bullish,bullish,4777.2,4774.74,0,1,bearish
2026-04-14 03:00:00,4775.34,4775.72,4771.7,4772.66,725,15,0,3,1,4769.844,4.020000000000437,-2.680000000000291,1029.6,False,4777.2,4762.18,0,0,4738.3045,-7.130000000000109,neutral,neutral,4776.28,4773.35,0,1,bearish
2026-04-14 03:05:00,4772.67,4773.41,4768.39,4769.15,816,15,0,3,1,4769.763,5.019999999999527,-3.5100000000002183,993.35,False,4777.2,4762.18,0,0,4738.3045,-7.130000000000109,neutral,neutral,4775.72,4771.7,0,1,bearish
2026-04-14 03:10:00,4769.15,4771.06,4768.82,4769.29,816,15,0,3,1,4769.914500000001,2.240000000000691,0.1400000000003274,960.95,False,4777.2,4762.18,0,0,4738.3045,-7.130000000000109,neutral,neutral,4773.41,4768.39,0,0,neutral
2026-04-14 03:15:00,4769.29,4770.18,4766.7,4770.02,789,15,0,3,1,4769.988,3.480000000000473,0.7300000000004729,936.3,False,4777.2,4762.18,0,0,4738.3045,-7.130000000000109,neutral,neutral,4771.06,4768.82,0,1,bearish
2026-04-14 03:20:00,4770.02,4771.55,4768.55,4768.68,673,15,0,3,1,4769.764499999999,3.0,-1.3400000000001455,903.9,False,4777.2,4762.18,0,0,4738.3045,-7.130000000000109,neutral,neutral,4770.18,4766.7,1,0,bullish
2026-04-14 03:25:00,4768.68,4768.96,4766.12,4768.58,637,15,0,3,1,4769.7855,2.840000000000145,-0.1000000000003638,876.0,False,4777.2,4762.18,0,0,4738.3045,-7.130000000000109,neutral,neutral,4771.55,4768.55,0,1,bearish
2026-04-14 03:30:00,4768.58,4769.82,4765.84,4767.6,541,15,0,3,1,4769.909000000001,3.979999999999563,-0.9799999999995634,852.0,False,4777.2,4762.18,0,0,4738.3045,-7.130000000000109,neutral,neutral,4768.96,4766.12,1,1,bullish
2026-04-14 03:35:00,4767.6,4767.64,4766.52,4766.87,766,15,0,3,1,4769.997,1.1199999999998909,-0.7300000000004729,832.1,False,4777.2,4762.18,0,0,4738.3045,-7.130000000000109,neutral,neutral,4769.82,4765.84,0,0,neutral
2026-04-14 03:40:00,4766.87,4768.82,4765.67,4767.79,607,15,0,3,1,4770.084,3.149999999999636,0.9200000000000728,815.1,False,4777.2,4762.18,0,0,4738.3045,-7.130000000000109,neutral,neutral,4767.64,4766.52,1,1,bullish
2026-04-14 03:45:00,4767.79,4771.5,4767.65,4771.5,361,15,0,3,1,4770.204,3.850000000000364,3.710000000000037,769.8,False,4777.2,4762.18,0,0,4738.3045,-7.130000000000109,neutral,neutral,4768.82,4765.67,1,0,bullish
2026-04-14 03:50:00,4771.5,4772.05,4770.13,4771.53,612,15,0,3,1,4770.3795,1.9200000000000728,0.0299999999997453,750.45,False,4777.2,4762.18,0,0,4738.3045,-7.130000000000109,neutral,neutral,4771.5,4767.65,1,0,bullish
2026-04-14 03:55:00,4771.53,4771.83,4767.5,4768.21,413,15,0,3,1,4770.221500000001,4.329999999999927,-3.319999999999709,732.9,False,4777.2,4762.18,0,0,4738.3045,-7.130000000000109,neutral,neutral,4772.05,4770.13,0,1,bearish
2026-04-14 04:00:00,4768.24,4770.57,4767.04,4768.21,457,15,0,4,1,4770.1535,3.5299999999997453,0.0,733.55,False,4775.72,4765.67,1,0,4740.325,5.8400000000001455,bullish,bullish,4771.83,4767.5,0,1,bearish
