time,open,high,low,close,tick_volume,spread,real_volume
2025-07-08 09:00:00,3323.67,3325.43,3322.96,3324.59,760.0,12,0.0
2025-07-08 09:05:00,3324.54,3325.38,3323.96,3324.49,645.0,12,0.0
2025-07-08 09:10:00,3324.49,3325.09,3323.79,3324.4,510.0,12,0.0
2025-07-08 09:15:00,3324.4,3325.31,3323.67,3323.92,642.0,12,0.0
2025-07-08 09:20:00,3323.92,3326.23,3323.14,3325.51,731.0,12,0.0
2025-07-08 09:25:00,3325.51,3326.8,3323.49,3324.8,609.0,12,0.0
2025-07-08 09:30:00,3324.8,3326.13,3321.76,3325.48,901.0,12,0.0
2025-07-08 09:35:00,3325.48,3326.0,3324.39,3325.71,487.0,12,0.0
2025-07-08 09:40:00,3325.72,3326.21,3324.19,3324.19,416.0,12,0.0
2025-07-08 09:45:00,3324.19,3324.81,3323.59,3323.74,434.0,12,0.0
2025-07-08 09:50:00,3323.74,3323.74,3321.69,3322.55,687.0,12,0.0
2025-07-08 09:55:00,3322.57,3323.09,3321.16,3322.07,849.0,12,0.0
2025-07-08 10:00:00,3322.07,3324.01,3321.84,3323.9,543.0,12,0.0
2025-07-08 10:05:00,3323.9,3324.27,3323.08,3323.91,501.0,12,0.0
2025-07-08 10:10:00,3323.91,3324.86,3323.47,3323.92,488.0,12,0.0
2025-07-08 10:15:00,3323.92,3324.17,3321.85,3322.33,415.0,12,0.0
2025-07-08 10:20:00,3322.33,3322.67,3320.53,3321.61,581.0,12,0.0
2025-07-08 10:25:00,3321.62,3323.57,3321.25,3323.32,537.0,12,0.0
2025-07-08 10:30:00,3323.32,3324.42,3322.63,3324.4,389.0,12,0.0
2025-07-08 10:35:00,3324.4,3326.2,3324.35,3324.88,466.0,12,0.0
2025-07-08 10:40:00,3324.88,3325.72,3324.38,3325.69,275.0,12,0.0
2025-07-08 10:45:00,3325.69,3326.38,3324.99,3326.07,423.0,12,0.0
2025-07-08 10:50:00,3326.07,3327.12,3325.28,3325.42,580.0,12,0.0
2025-07-08 10:55:00,3325.42,3325.71,3324.58,3324.64,434.0,12,0.0
2025-07-08 11:00:00,3324.64,3324.96,3323.41,3324.65,563.0,12,0.0
2025-07-08 11:05:00,3324.65,3325.42,3324.39,3325.21,399.0,12,0.0
2025-07-08 11:10:00,3325.21,3325.5,3323.96,3324.13,522.0,12,0.0
2025-07-08 11:15:00,3324.13,3327.55,3323.81,3327.13,571.0,12,0.0
2025-07-08 11:20:00,3327.13,3327.13,3324.82,3325.55,493.0,12,0.0
2025-07-08 11:25:00,3325.55,3325.7,3323.24,3324.86,645.0,12,0.0
2025-07-08 11:30:00,3324.86,3326.01,3323.91,3325.8,518.0,12,0.0
2025-07-08 11:35:00,3325.8,3326.11,3321.44,3321.45,753.0,12,0.0
2025-07-08 11:40:00,3321.45,3321.86,3319.97,3320.99,594.0,12,0.0
2025-07-08 11:45:00,3320.99,3323.56,3320.49,3322.92,755.0,12,0.0
2025-07-08 11:50:00,3322.91,3323.89,3321.7,3321.89,719.0,12,0.0
2025-07-08 11:55:00,3321.89,3325.19,3321.82,3325.0,762.0,12,0.0
2025-07-08 12:00:00,3325.01,3327.91,3324.76,3327.34,827.0,12,0.0
2025-07-08 12:05:00,3327.33,3329.55,3327.25,3328.33,982.0,12,0.0
2025-07-08 12:10:00,3328.33,3329.56,3326.32,3329.38,917.0,12,0.0
2025-07-08 12:15:00,3329.38,3329.67,3327.07,3327.12,769.0,12,0.0
