time,open,high,low,close,tick_volume,spread,real_volume
2024-12-02 07:00:00,2625.99,2633.61,2625.27,2629.87,9130.0,4,0.0
2024-12-02 08:00:00,2629.87,2632.8,2626.58,2629.51,10889.0,4,0.0
2024-12-02 09:00:00,2629.51,2636.86,2628.56,2633.67,9168.0,4,0.0
2024-12-02 10:00:00,2633.67,2637.67,2633.4,2635.83,7674.0,4,0.0
2024-12-02 11:00:00,2635.83,2646.32,2635.67,2641.86,10321.0,4,0.0
2024-12-02 12:00:00,2641.86,2645.15,2639.14,2641.04,9384.0,4,0.0
2024-12-02 13:00:00,2641.04,2648.81,2637.12,2647.05,15500.0,4,0.0
2024-12-02 14:00:00,2647.05,2651.82,2642.42,2645.61,14941.0,4,0.0
2024-12-02 15:00:00,2645.61,2649.38,2640.24,2642.28,17023.0,4,0.0
2024-12-02 16:00:00,2642.28,2644.36,2638.59,2641.36,12664.0,4,0.0
2024-12-02 17:00:00,2641.36,2642.01,2637.36,2638.83,8028.0,4,0.0
2024-12-02 18:00:00,2638.83,2638.9,2633.53,2637.03,7171.0,4,0.0
2024-12-02 19:00:00,2637.03,2640.25,2636.53,2637.64,5055.0,4,0.0
2024-12-02 20:00:00,2637.64,2644.23,2635.25,2637.23,7697.0,4,0.0
2024-12-02 21:00:00,2637.22,2639.17,2636.6,2638.77,1834.0,4,0.0
2024-12-02 23:00:00,2638.98,2642.9,2638.33,2642.19,1681.0,0,0.0
2024-12-03 00:00:00,2642.19,2644.35,2640.57,2641.13,4367.0,4,0.0
2024-12-03 01:00:00,2641.13,2645.3,2634.11,2636.56,12897.0,4,0.0
2024-12-03 02:00:00,2636.56,2639.14,2634.44,2637.07,10361.0,4,0.0
2024-12-03 03:00:00,2636.99,2640.65,2636.27,2640.5,6609.0,4,0.0
2024-12-03 04:00:00,2640.49,2642.95,2638.35,2639.88,5144.0,4,0.0
2024-12-03 05:00:00,2639.88,2642.0,2637.15,2641.21,6240.0,4,0.0
2024-12-03 06:00:00,2641.21,2650.12,2641.21,2646.84,11390.0,4,0.0
2024-12-03 07:00:00,2646.84,2647.67,2644.45,2644.67,8134.0,4,0.0
2024-12-03 08:00:00,2644.66,2645.42,2639.19,2645.14,10471.0,4,0.0
2024-12-03 09:00:00,2645.14,2648.09,2643.93,2644.04,10298.0,4,0.0
2024-12-03 10:00:00,2644.04,2645.6,2642.55,2642.81,6192.0,4,0.0
2024-12-03 11:00:00,2642.81,2645.63,2642.68,2643.66,5716.0,4,0.0
2024-12-03 12:00:00,2643.66,2644.22,2638.24,2639.84,7300.0,4,0.0
2024-12-03 13:00:00,2639.87,2653.77,2637.76,2652.91,15446.0,1,0.0
2024-12-03 14:00:00,2652.91,2655.65,2645.69,2646.47,17299.0,4,0.0
2024-12-03 15:00:00,2646.47,2646.7,2635.22,2640.46,19116.0,4,0.0
2024-12-03 16:00:00,2640.46,2648.66,2638.92,2648.38,13061.0,4,0.0
2024-12-03 17:00:00,2648.38,2648.81,2643.45,2647.03,8870.0,4,0.0
2024-12-03 18:00:00,2647.06,2649.17,2643.11,2645.77,6657.0,4,0.0
2024-12-03 19:00:00,2645.77,2646.29,2640.22,2640.95,5716.0,4,0.0
2024-12-03 20:00:00,2640.95,2644.25,2640.69,2642.15,4316.0,4,0.0
2024-12-03 21:00:00,2642.15,2644.03,2641.93,2643.46,1737.0,4,0.0
2024-12-03 23:00:00,2643.1,2643.17,2641.11,2642.75,2299.0,4,0.0
2024-12-04 00:00:00,2642.75,2643.57,2639.67,2640.55,3342.0,4,0.0
2024-12-04 01:00:00,2640.55,2643.33,2637.68,2642.31,10580.0,4,0.0
2024-12-04 02:00:00,2642.31,2648.14,2642.04,2645.86,8666.0,4,0.0
2024-12-04 03:00:00,2645.86,2647.88,2643.16,2644.46,6434.0,4,0.0
2024-12-04 04:00:00,2644.46,2648.61,2643.78,2648.43,4329.0,4,0.0
2024-12-04 05:00:00,2648.43,2651.15,2647.58,2649.77,7042.0,4,0.0
2024-12-04 06:00:00,2649.77,2651.39,2647.4,2649.28,8869.0,4,0.0
2024-12-04 07:00:00,2649.29,2649.36,2640.35,2641.48,8219.0,4,0.0
2024-12-04 08:00:00,2641.48,2642.23,2636.68,2641.37,9885.0,4,0.0
2024-12-04 09:00:00,2641.35,2642.78,2638.66,2640.94,7857.0,4,0.0
2024-12-04 10:00:00,2640.94,2644.65,2640.23,2644.39,7427.0,4,0.0
2024-12-04 11:00:00,2644.39,2647.71,2643.41,2646.25,7397.0,4,0.0
2024-12-04 12:00:00,2646.25,2646.59,2636.23,2637.09,8675.0,4,0.0
2024-12-04 13:00:00,2637.09,2649.19,2632.41,2648.52,17174.0,4,0.0
2024-12-04 14:00:00,2648.52,2653.41,2645.07,2648.77,15182.0,4,0.0
2024-12-04 15:00:00,2648.77,2657.12,2648.72,2655.02,16801.0,4,0.0
2024-12-04 16:00:00,2655.03,2655.6,2646.97,2649.72,11418.0,4,0.0
2024-12-04 17:00:00,2649.72,2652.98,2648.47,2651.38,7416.0,4,0.0
2024-12-04 18:00:00,2651.38,2652.99,2648.79,2648.95,5984.0,4,0.0
2024-12-04 19:00:00,2649.07,2655.42,2646.82,2651.69,7864.0,4,0.0
2024-12-04 20:00:00,2651.69,2651.91,2648.02,2650.08,6403.0,4,0.0
2024-12-04 21:00:00,2650.13,2651.19,2648.91,2649.75,1704.0,4,0.0
2024-12-04 23:00:00,2649.82,2651.61,2648.62,2650.37,2055.0,4,0.0
2024-12-05 00:00:00,2650.37,2650.41,2647.77,2648.42,3333.0,4,0.0
2024-12-05 01:00:00,2648.39,2650.72,2646.23,2647.04,7984.0,4,0.0
2024-12-05 02:00:00,2647.05,2649.71,2645.3,2646.55,6886.0,4,0.0
2024-12-05 03:00:00,2646.53,2649.36,2644.64,2648.93,5222.0,4,0.0
2024-12-05 04:00:00,2648.93,2649.65,2645.77,2646.3,3047.0,4,0.0
2024-12-05 05:00:00,2646.3,2655.52,2645.55,2653.12,7715.0,4,0.0
2024-12-05 06:00:00,2653.12,2654.09,2646.61,2646.91,8581.0,4,0.0
2024-12-05 07:00:00,2646.91,2650.91,2645.39,2648.77,8095.0,3,0.0
2024-12-05 08:00:00,2648.77,2650.18,2641.99,2643.17,7988.0,4,0.0
2024-12-05 09:00:00,2643.17,2646.17,2641.86,2644.78,6825.0,4,0.0
2024-12-05 10:00:00,2644.78,2650.32,2644.68,2648.81,7171.0,4,0.0
2024-12-05 11:00:00,2648.81,2652.67,2648.13,2651.34,5591.0,4,0.0
2024-12-05 12:00:00,2651.34,2653.37,2647.54,2653.25,7376.0,4,0.0
2024-12-05 13:00:00,2653.25,2654.52,2644.27,2648.97,14335.0,4,0.0
2024-12-05 14:00:00,2648.97,2650.2,2639.57,2640.33,14369.0,4,0.0
2024-12-05 15:00:00,2640.33,2641.99,2631.89,2640.22,18157.0,4,0.0
2024-12-05 16:00:00,2640.22,2643.38,2632.9,2635.18,13169.0,4,0.0
2024-12-05 17:00:00,2635.17,2635.94,2623.76,2627.99,11781.0,4,0.0
2024-12-05 18:00:00,2627.99,2629.64,2623.52,2629.51,7873.0,4,0.0
2024-12-05 19:00:00,2629.54,2631.67,2628.59,2629.8,5506.0,4,0.0
2024-12-05 20:00:00,2629.8,2631.79,2628.0,2631.3,4946.0,4,0.0
2024-12-05 21:00:00,2631.26,2632.44,2630.99,2631.94,1733.0,4,0.0
2024-12-05 23:00:00,2632.18,2633.85,2631.51,2633.75,1927.0,4,0.0
2024-12-06 00:00:00,2633.75,2633.75,2628.14,2628.5,3030.0,4,0.0
2024-12-06 01:00:00,2628.5,2630.51,2613.23,2617.57,13083.0,4,0.0
2024-12-06 02:00:00,2617.57,2625.46,2616.84,2625.42,8115.0,4,0.0
2024-12-06 03:00:00,2625.42,2642.51,2624.93,2640.81,9080.0,4,0.0
2024-12-06 04:00:00,2640.81,2644.32,2640.18,2642.22,4825.0,4,0.0
2024-12-06 05:00:00,2642.22,2642.64,2635.31,2637.93,6759.0,4,0.0
2024-12-06 06:00:00,2637.93,2642.25,2636.31,2639.36,6580.0,4,0.0
2024-12-06 07:00:00,2639.36,2640.16,2636.01,2639.74,6063.0,4,0.0
2024-12-06 08:00:00,2639.74,2645.2,2637.77,2644.21,6944.0,4,0.0
2024-12-06 09:00:00,2644.21,2645.71,2639.79,2640.77,7238.0,4,0.0
