time,open,high,low,close,tick_volume,spread,real_volume,volume,prev_close,momentum,ema20,slope,high_20,low_20,tr,atr14,avg_tr_20,range,range_mean,candle_expansion,volatility,trend_up,trend_down,breakout,reversal,flip,flip_count_10,choppy,confidence_base,behavior_label,behavior_confidence,swing_high,swing_low,swing_high_value,swing_low_value,last_swing_high,last_swing_low,prev_swing_high,prev_swing_low,bos_up,bos_down,bos,structure_state,choch,double_top,double_bottom,break_retest,pattern,date,hour,session,daily_high,daily_low,session_high,session_low,support_level,resistance_level,is_support,is_resistance,supply_zone,demand_zone,order_block,fvg_zone,support_strength,resistance_strength,alpha_score,alpha_signal,alpha_notes,flow_score,flow_signal,flow_notes,signal,signal_owner,confirm_score,position_risk_pct,position_risk,stop_distance,direction,entry_price,stop_loss,take_profit,position_size,daily_loss_locked,trade_allowed,quality,confirmed_signal,market_regime
2026-04-27 18:10:00,4670.28,4676.99,4670.24,4674.57,2711,4,0,2711,4670.27,4.299999999999272,4686.100354279681,-1.2137215031234518,4702.6,4667.23,6.75,6.994285714285979,6.466500000000178,6.75,6.466500000000178,False,0,0,1,0,0,1,3.0,0,50,TREND_DOWN,73,False,False,,,4696.74,4667.23,4696.74,4667.23,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-27,18,NEW_YORK,4730.11,4667.22,0,0,4667.23,4704.53,1,1,0,0,0,0,1.0,1.0,56,,,31,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,12.589714285714763,SHORT,4674.57,4687.1597142857145,4649.39057142857,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-27 18:15:00,4674.57,4677.92,4672.89,4677.72,2057,4,0,2057,4674.57,3.1500000000005457,4685.302225300663,-0.798128979017747,4697.4,4667.23,5.029999999999745,6.795000000000267,6.409000000000151,5.029999999999745,6.409000000000151,False,0,0,1,0,0,1,3.0,0,50,TREND_DOWN,73,False,False,,,4696.74,4667.23,4696.74,4667.23,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-27,18,NEW_YORK,4730.11,4667.22,0,0,4667.23,4704.53,1,1,0,0,0,0,1.0,1.0,56,,,31,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,12.231000000000481,SHORT,4677.72,4689.951000000001,4653.257999999999,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-27 18:20:00,4677.72,4678.4,4672.17,4673.78,2352,4,0,2352,4677.72,-3.9400000000005093,4684.204870510124,-1.0973547905387022,4697.4,4667.23,6.229999999999563,6.869285714285979,6.544000000000142,6.229999999999563,6.544000000000142,False,0,0,1,0,0,0,3.0,0,50,TREND_DOWN,73,False,False,,,4696.74,4667.23,4696.74,4667.23,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-27,18,NEW_YORK,4730.11,4667.22,0,0,4667.23,4703.46,1,1,0,0,0,0,1.0,1.0,56,,,31,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,12.364714285714763,SHORT,4673.78,4686.144714285714,4649.05057142857,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-27 18:25:00,4673.78,4681.17,4671.94,4681.13,2043,4,0,2043,4673.78,7.350000000000364,4683.912025699637,-0.29284481048762245,4697.4,4667.23,9.230000000000473,7.107142857143117,6.69900000000016,9.230000000000473,6.69900000000016,True,0,0,0,0,1,1,4.0,0,50,REVERSAL,77,False,True,,4671.94,4696.74,4671.94,4696.74,4667.23,0,0,0,HL,0,0,0,0,NONE,2026-04-27,18,NEW_YORK,4730.11,4667.22,0,0,4667.23,4703.46,1,1,0,0,1,0,1.0,1.0,46,,,71,FLOW,exploratory,FLOW,FLOW,71.0,0.005,5.0,12.792857142857612,LONG,4681.13,4668.337142857143,4706.715714285715,0.3908431044109293,False,True,HIGH,buy,REVERSAL
2026-04-27 18:30:00,4681.13,4682.55,4677.02,4678.69,1949,4,0,1949,4681.13,-2.4400000000005093,4683.414689918719,-0.49733578091763775,4697.4,4667.23,5.529999999999745,7.188571428571647,6.647000000000162,5.529999999999745,6.647000000000162,False,0,0,0,0,0,0,4.0,0,50,RANGE,50,True,False,4682.55,,4682.55,4671.94,4696.74,4671.94,0,0,0,LH,0,0,0,0,NONE,2026-04-27,18,NEW_YORK,4730.11,4667.22,0,0,4667.23,4703.46,1,1,0,0,0,0,1.0,1.0,28,,,56,FLOW,exploratory,FLOW,FLOW,56.0,0.005,5.0,12.939428571428966,LONG,4678.69,4665.750571428571,4704.568857142857,0.3864158275922864,False,True,MEDIUM,buy,RANGE
2026-04-27 18:35:00,4678.69,4679.56,4677.26,4679.12,1563,4,0,1563,4678.69,0.43000000000029104,4683.005671831222,-0.4090180874973157,4697.4,4667.23,2.300000000000182,6.773571428571619,6.531000000000176,2.300000000000182,6.531000000000176,False,0,0,0,0,0,1,5.0,1,50,CHOPPY,40,False,False,,,4682.55,4671.94,4682.55,4671.94,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-27,18,NEW_YORK,4730.11,4667.22,0,0,4667.23,4703.46,1,1,0,0,1,0,1.0,1.0,28,,,38,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,12.192428571428914,LONG,4679.12,4666.927571428571,4703.504857142858,0.0,False,False,NONE,no_trade,CHOPPY
2026-04-27 18:40:00,4679.12,4681.24,4677.39,4677.66,1640,4,0,1640,4679.12,-1.4600000000000364,4682.496560228248,-0.5091116029734621,4696.74,4667.23,3.8499999999994543,6.650000000000091,6.504500000000144,3.8499999999994543,6.504500000000144,False,0,0,1,0,0,0,6.0,1,50,TREND_DOWN,73,True,False,4681.24,,4681.24,4671.94,4682.55,4671.94,0,0,0,LH,0,0,0,0,NONE,2026-04-27,18,NEW_YORK,4730.11,4667.22,0,0,4667.23,4703.46,1,1,0,0,0,0,1.0,1.0,46,,,45,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,11.970000000000164,SHORT,4677.66,4689.63,4653.719999999999,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-27 18:45:00,4677.66,4678.08,4674.23,4674.3,1717,4,0,1717,4677.66,-3.3599999999996726,4681.715935444606,-0.7806247836424518,4696.74,4667.23,3.850000000000364,6.124285714285828,6.306000000000177,3.850000000000364,6.306000000000177,False,0,0,0,0,0,0,6.0,1,50,CHOPPY,40,False,False,,,4681.24,4671.94,4681.24,4671.94,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-27,18,NEW_YORK,4730.11,4667.22,0,0,4667.23,4703.03,1,1,0,0,0,0,1.0,1.0,18,,,28,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,11.02371428571449,LONG,4674.3,4663.276285714286,4696.347428571429,0.0,False,False,NONE,no_trade,CHOPPY
2026-04-27 18:50:00,4674.3,4676.39,4670.88,4671.61,1957,4,0,1957,4674.3,-2.6900000000005093,4680.753465402263,-0.9624700423428294,4696.74,4667.23,5.510000000000218,6.160714285714415,6.322000000000207,5.510000000000218,6.322000000000207,False,0,0,1,0,0,0,5.0,0,50,TREND_DOWN,73,False,False,,,4681.24,4671.94,4681.24,4671.94,0,1,1,NEUTRAL,0,0,0,1,BREAK_RETEST,2026-04-27,18,NEW_YORK,4730.11,4667.22,0,0,4667.23,4702.6,1,1,0,0,0,0,1.0,1.0,83,ALPHA,strict_alpha,43,,,ALPHA,ALPHA,83.0,0.01,10.0,13.553571428571715,SHORT,4671.61,4685.163571428571,4644.502857142857,0.7378129117259397,False,True,HIGH,sell,TREND_DOWN
2026-04-27 18:55:00,4671.61,4672.89,4668.09,4670.04,1940,4,0,1940,4671.61,-1.569999999999709,4679.733135363952,-1.0203300383109308,4696.74,4667.23,4.800000000000182,6.249285714285828,6.2670000000001895,4.800000000000182,6.2670000000001895,False,0,0,1,0,0,0,5.0,1,50,TREND_DOWN,73,False,False,,,4681.24,4671.94,4681.24,4671.94,0,1,1,NEUTRAL,0,0,0,1,BREAK_RETEST,2026-04-27,18,NEW_YORK,4730.11,4667.22,0,0,4667.23,4702.6,1,1,0,0,0,0,1.0,1.0,73,,,45,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,11.248714285714492,SHORT,4670.04,4681.288714285714,4647.542571428571,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-27 19:00:00,4670.04,4671.0,4667.22,4670.7,1727,4,0,1727,4670.04,0.6599999999998545,4678.8728367578615,-0.8602986060905096,4696.74,4667.23,3.7799999999997453,5.66571428571433,6.23650000000016,3.7799999999997453,6.23650000000016,False,0,0,1,0,0,1,6.0,1,50,TREND_DOWN,73,False,True,,4667.22,4681.24,4667.22,4681.24,4671.94,0,1,1,NEUTRAL,0,0,0,1,BREAK_RETEST,2026-04-27,19,NEW_YORK,4730.11,4667.22,0,1,4667.22,4697.4,1,1,0,1,1,0,2.3,1.0,83,ALPHA,strict_alpha,63,FLOW,exploratory,ALPHA,ALPHA,83.0,0.01,10.0,12.464571428571526,SHORT,4670.7,4683.164571428571,4645.770857142857,0.8022738733782544,False,True,HIGH,sell,TREND_DOWN
2026-04-27 19:05:00,4670.7,4674.46,4670.54,4672.81,1604,4,0,1604,4670.7,2.110000000000582,4678.295423733303,-0.5774130245581546,4696.74,4667.22,3.9200000000000728,5.620714285714322,6.027000000000134,3.9200000000000728,6.027000000000134,False,0,0,1,0,0,1,5.0,1,50,TREND_DOWN,73,False,False,,,4681.24,4667.22,4681.24,4667.22,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-27,19,NEW_YORK,4730.11,4667.22,0,0,4667.22,4697.4,1,1,0,0,0,0,1.0,1.0,46,,,33,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,10.11728571428578,SHORT,4672.81,4682.927285714286,4652.575428571429,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-27 19:10:00,4672.81,4674.94,4672.71,4674.51,1594,4,0,1594,4672.81,1.699999999999818,4677.934907187274,-0.3605165460294302,4696.74,4667.22,2.2299999999995634,4.951428571428551,5.859500000000071,2.2299999999995634,5.859500000000071,False,0,0,0,0,0,1,4.0,1,50,CHOPPY,40,False,False,,,4681.24,4667.22,4681.24,4667.22,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-27,19,NEW_YORK,4730.11,4667.22,0,0,4667.22,4697.4,1,1,0,0,0,0,1.0,1.0,18,,,28,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.912571428571392,LONG,4674.51,4665.597428571429,4692.335142857143,0.0,False,False,NONE,no_trade,CHOPPY
2026-04-27 19:15:00,4674.51,4677.74,4674.01,4676.9,1330,4,0,1330,4674.51,2.389999999999418,4677.83634459801,-0.09856258926356531,4696.74,4667.22,3.7299999999995634,4.767142857142777,5.485500000000047,3.7299999999995634,5.485500000000047,False,0,0,0,0,0,1,3.0,0,50,RANGE,50,True,False,4677.74,,4677.74,4667.22,4681.24,4667.22,0,0,0,LH,0,0,0,0,NONE,2026-04-27,19,NEW_YORK,4730.11,4667.22,0,0,4667.22,4697.4,1,1,0,0,0,0,1.0,1.0,28,,,56,FLOW,exploratory,FLOW,FLOW,56.0,0.005,5.0,8.580857142856999,LONG,4676.9,4668.319142857143,4694.061714285714,0.5826923717244462,False,True,MEDIUM,buy,RANGE
2026-04-27 19:20:00,4676.9,4677.32,4674.73,4675.71,1428,4,0,1428,4676.9,-1.1899999999995998,4677.6338355886755,-0.20250900933478988,4695.07,4667.22,2.5900000000001455,4.46999999999993,5.365000000000054,2.5900000000001455,5.365000000000054,False,0,0,0,0,0,0,3.0,0,50,RANGE,50,False,False,,,4677.74,4667.22,4677.74,4667.22,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-27,19,NEW_YORK,4730.11,4667.22,0,0,4667.22,4697.4,1,1,0,0,0,0,1.0,1.0,28,,,44,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.045999999999873,LONG,4675.71,4667.664,4691.802,0.0,False,False,NONE,no_trade,RANGE
2026-04-27 19:25:00,4675.68,4676.37,4673.67,4676.37,1525,4,0,1525,4675.71,0.6599999999998545,4677.513470294516,-0.12036529415945552,4694.02,4667.22,2.699999999999818,4.303571428571364,5.322000000000026,2.699999999999818,5.322000000000026,False,0,0,0,0,0,1,3.0,0,50,RANGE,50,False,True,,4673.67,4677.74,4673.67,4677.74,4667.22,0,0,0,HL,0,0,0,0,NONE,2026-04-27,19,NEW_YORK,4730.11,4667.22,0,0,4667.22,4696.74,1,1,0,0,1,0,1.0,1.0,38,,,66,FLOW,exploratory,FLOW,FLOW,66.0,0.005,5.0,8.0,LONG,4676.37,4668.37,4692.37,0.625,False,True,MEDIUM,buy,RANGE
2026-04-27 19:30:00,4676.37,4678.93,4676.0,4677.99,1381,4,0,1381,4676.37,1.6199999999998909,4677.558854075991,0.04538378147481126,4691.93,4667.22,2.930000000000291,4.06785714285713,4.871000000000004,2.930000000000291,4.871000000000004,False,0,1,0,0,0,1,3.0,0,50,TREND_UP,73,False,False,,,4677.74,4673.67,4677.74,4673.67,1,0,1,NEUTRAL,0,0,0,1,BREAK_RETEST,2026-04-27,19,NEW_YORK,4730.11,4667.22,0,0,4667.22,4696.74,1,1,0,0,0,0,1.0,1.0,83,ALPHA,strict_alpha,43,,,ALPHA,ALPHA,83.0,0.01,10.0,8.949285714285686,LONG,4677.99,4669.040714285714,4695.888571428572,1.117407614334747,False,True,HIGH,buy,TREND_UP
2026-04-27 19:35:00,4677.99,4679.51,4677.09,4677.6,1366,4,0,1366,4677.99,-0.3899999999994179,4677.56277273542,0.003918659429473337,4682.55,4667.22,2.4200000000000728,3.5814285714285297,4.764499999999998,2.4200000000000728,4.764499999999998,False,0,1,0,0,0,0,4.0,1,50,TREND_UP,73,True,False,4679.51,,4679.51,4673.67,4677.74,4673.67,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-27,19,NEW_YORK,4730.11,4667.22,0,0,4667.22,4696.74,1,1,0,0,0,0,1.0,1.0,46,,,33,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,LONG,4677.6,4669.6,4693.6,0.0,False,False,NONE,no_trade,TREND_UP
2026-04-27 19:40:00,4677.61,4677.61,4674.29,4674.83,1148,4,0,1148,4677.6,-2.7700000000004366,4677.302508665381,-0.2602640700397387,4682.55,4667.22,3.319999999999709,3.4235714285713845,4.350499999999966,3.319999999999709,4.350499999999966,False,0,0,1,0,0,0,4.0,1,50,TREND_DOWN,73,False,True,,4674.29,4679.51,4674.29,4679.51,4673.67,0,0,0,HL,0,0,0,0,NONE,2026-04-27,19,NEW_YORK,4730.11,4667.22,0,0,4667.22,4696.74,1,1,0,0,0,0,1.0,1.0,46,,,45,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,SHORT,4674.83,4682.83,4658.83,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-27 19:45:00,4674.83,4678.09,4674.75,4675.91,1184,4,0,1184,4674.83,1.0799999999999272,4677.169888792487,-0.13261987289388344,4682.55,4667.22,3.3400000000001455,3.497857142857096,4.201999999999953,3.3400000000001455,4.201999999999953,False,0,0,0,0,0,1,4.0,1,50,CHOPPY,40,True,False,4678.09,,4678.09,4674.29,4679.51,4674.29,0,0,0,LH,0,0,0,0,NONE,2026-04-27,19,NEW_YORK,4730.11,4667.22,0,0,4667.22,4696.74,1,1,0,0,1,0,1.0,1.0,28,,,50,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,LONG,4675.91,4667.91,4691.91,0.0,False,False,NONE,no_trade,CHOPPY
2026-04-27 19:50:00,4675.91,4677.61,4675.02,4676.46,1152,4,0,1152,4675.91,0.5500000000001819,4677.102280336059,-0.06760845642747881,4682.55,4667.22,2.589999999999236,3.4078571428570803,3.9939999999999145,2.589999999999236,3.9939999999999145,False,0,0,0,0,0,1,4.0,1,50,CHOPPY,40,False,False,,,4678.09,4674.29,4678.09,4674.29,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-27,19,NEW_YORK,4730.11,4667.22,0,0,4667.22,4696.74,1,1,0,0,0,0,1.0,1.0,18,,,28,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,LONG,4676.46,4668.46,4692.46,0.0,False,False,NONE,no_trade,CHOPPY
2026-04-27 19:55:00,4676.48,4677.43,4675.8,4676.69,1176,4,0,1176,4676.46,0.22999999999956344,4677.063015542149,-0.039264793910660956,4682.55,4667.22,1.6300000000001091,3.2492857142856337,3.823999999999933,1.6300000000001091,3.823999999999933,False,0,0,1,0,0,1,4.0,1,50,TREND_DOWN,73,False,False,,,4678.09,4674.29,4678.09,4674.29,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-27,19,NEW_YORK,4730.11,4667.22,0,0,4667.22,4696.74,1,1,0,0,0,0,1.0,1.0,46,,,33,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,SHORT,4676.69,4684.69,4660.69,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-27 20:00:00,4676.69,4678.49,4673.9,4674.15,1390,4,0,1390,4676.69,-2.5399999999999636,4676.785585490515,-0.2774300516339281,4682.55,4667.22,4.5900000000001455,3.183571428571343,3.741999999999962,4.5900000000001455,3.741999999999962,False,0,0,1,0,0,0,5.0,0,50,TREND_DOWN,73,True,False,4678.49,,4678.49,4674.29,4678.09,4674.29,0,1,1,NEUTRAL,0,1,0,1,BREAK_RETEST,2026-04-27,20,NEW_YORK,4730.11,4667.22,0,0,4667.22,4696.74,1,1,0,0,0,0,1.0,1.0,83,ALPHA,strict_alpha,43,,,ALPHA,ALPHA,83.0,0.01,10.0,8.0,SHORT,4674.15,4682.15,4658.15,1.25,False,True,HIGH,sell,TREND_DOWN
2026-04-27 20:05:00,4674.15,4675.48,4673.0,4673.46,1295,4,0,1295,4674.15,-0.6899999999995998,4676.468863062847,-0.3167224276676279,4682.55,4667.22,2.4799999999995634,3.017857142857013,3.404499999999916,2.4799999999995634,3.404499999999916,False,0,0,1,0,0,0,4.0,1,50,TREND_DOWN,73,False,False,,,4678.49,4674.29,4678.49,4674.29,0,1,1,NEUTRAL,0,0,0,1,BREAK_RETEST,2026-04-27,20,NEW_YORK,4730.11,4667.22,0,0,4667.22,4695.07,1,1,0,0,0,0,1.0,1.0,73,,,45,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,SHORT,4673.46,4681.46,4657.46,0.0,False,False,NONE,no_trade,TREND_DOWN
2026-04-27 20:10:00,4673.46,4674.81,4671.66,4673.71,1371,4,0,1371,4673.46,0.25,4676.206114199719,-0.26274886312785384,4682.55,4667.22,3.1500000000005457,2.97285714285707,3.2854999999999563,3.1500000000005457,3.2854999999999563,False,0,0,1,0,0,1,4.0,0,50,TREND_DOWN,73,False,False,,,4678.49,4674.29,4678.49,4674.29,0,1,1,NEUTRAL,0,0,0,1,BREAK_RETEST,2026-04-27,20,NEW_YORK,4730.11,4667.22,0,0,4667.22,4694.02,1,1,0,0,1,0,1.0,1.0,93,ALPHA,strict_alpha,53,,,ALPHA,ALPHA,93.0,0.01,10.0,8.0,SHORT,4673.71,4681.71,4657.71,1.25,False,True,ELITE,sell,TREND_DOWN
2026-04-27 20:15:00,4673.72,4674.54,4668.19,4671.4,1733,4,0,1733,4673.71,-2.3100000000004,4675.748389037841,-0.45772516187844303,4681.24,4667.22,6.350000000000364,3.1464285714285194,3.4879999999999654,6.350000000000364,3.4879999999999654,True,0,0,1,0,1,0,5.0,0,50,REVERSAL,82,False,True,,4668.19,4678.49,4668.19,4678.49,4674.29,0,1,1,NEUTRAL,0,0,0,1,BREAK_RETEST,2026-04-27,20,NEW_YORK,4730.11,4667.22,0,0,4667.22,4691.93,1,1,0,0,0,0,1.0,1.0,63,,,61,FLOW,exploratory,FLOW,FLOW,61.0,0.005,5.0,8.0,LONG,4671.4,4663.4,4687.4,0.625,False,True,MEDIUM,buy,REVERSAL
2026-04-27 20:20:00,4671.38,4677.11,4670.01,4674.23,1935,4,0,1935,4671.4,2.8299999999999272,4675.603780558046,-0.14460847979444225,4681.24,4667.22,7.099999999999454,3.4942857142856547,3.6504999999999654,7.099999999999454,3.6504999999999654,True,0,0,1,0,1,1,5.0,0,50,REVERSAL,82,False,False,,,4678.49,4668.19,4678.49,4668.19,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-27,20,NEW_YORK,4730.11,4667.22,0,0,4667.22,4682.55,1,1,0,0,1,0,1.0,1.0,46,,,59,FLOW,exploratory,FLOW,FLOW,59.0,0.005,5.0,8.0,LONG,4674.23,4666.23,4690.23,0.625,False,True,MEDIUM,buy,REVERSAL
2026-04-27 20:25:00,4674.23,4679.96,4674.23,4679.71,2104,4,0,2104,4674.23,5.480000000000473,4675.994849076327,0.3910685182809175,4679.51,4667.22,5.730000000000473,3.6371428571428623,3.744499999999971,5.730000000000473,3.744499999999971,True,0,1,0,1,0,1,5.0,0,50,BREAKOUT,81,False,False,,,4678.49,4668.19,4678.49,4668.19,1,0,1,NEUTRAL,0,0,0,1,BREAK_RETEST,2026-04-27,20,NEW_YORK,4730.11,4667.22,0,0,4667.22,4682.55,1,1,0,0,0,0,1.0,1.0,63,,,61,FLOW,exploratory,FLOW,FLOW,61.0,0.005,5.0,8.0,LONG,4679.71,4671.71,4695.71,0.625,False,True,MEDIUM,buy,BREAKOUT
2026-04-27 20:30:00,4679.71,4685.5,4679.48,4685.1,1965,4,0,1965,4679.71,5.390000000000327,4676.862006307153,0.8671572308257964,4679.96,4667.22,6.020000000000437,3.8821428571428833,3.769999999999982,6.020000000000437,3.769999999999982,True,0,1,0,1,0,1,4.0,0,50,BREAKOUT,81,False,False,,,4678.49,4668.19,4678.49,4668.19,1,0,1,NEUTRAL,0,0,0,1,BREAK_RETEST,2026-04-27,20,NEW_YORK,4730.11,4667.22,0,0,4667.22,4685.5,1,1,1,0,0,0,1.0,1.8,63,,,69,FLOW,exploratory,FLOW,FLOW,69.0,0.005,5.0,8.0,LONG,4685.1,4677.1,4701.1,0.625,False,True,MEDIUM,buy,BREAKOUT
2026-04-27 20:35:00,4685.09,4686.16,4680.0,4680.55,1613,4,0,1613,4685.1,-4.550000000000182,4677.21324380171,0.35123749455669895,4685.5,4667.22,6.1599999999998545,4.129285714285743,3.8379999999999654,6.1599999999998545,3.8379999999999654,True,0,1,0,0,1,0,5.0,0,50,REVERSAL,82,True,False,4686.16,,4686.16,4668.19,4678.49,4668.19,1,0,1,NEUTRAL,0,0,0,1,BREAK_RETEST,2026-04-27,20,NEW_YORK,4730.11,4667.22,0,0,4667.22,4686.16,1,1,1,0,0,0,1.0,1.8,63,,,69,FLOW,exploratory,FLOW,FLOW,69.0,0.005,5.0,8.0,LONG,4680.55,4672.55,4696.55,0.625,False,True,MEDIUM,buy,REVERSAL
2026-04-27 20:40:00,4680.57,4683.26,4680.42,4683.18,1413,4,0,1413,4680.55,2.630000000000109,4677.781506296785,0.5682624950750323,4686.16,4667.22,2.8400000000001455,4.122857142857161,3.7909999999999853,2.8400000000001455,3.7909999999999853,False,0,1,0,0,0,1,6.0,1,50,TREND_UP,73,False,False,,,4686.16,4668.19,4686.16,4668.19,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-27,20,NEW_YORK,4730.11,4667.22,0,0,4667.22,4686.16,1,1,0,0,1,0,1.0,1.0,56,,,43,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,LONG,4683.18,4675.18,4699.18,0.0,False,False,NONE,no_trade,TREND_UP
2026-04-27 20:45:00,4683.18,4684.48,4681.07,4682.19,1437,4,0,1437,4683.18,-0.9900000000006912,4678.201362839947,0.41985654316249565,4686.16,4668.19,3.4099999999998545,4.193571428571431,3.7654999999999745,3.4099999999998545,3.7654999999999745,False,0,1,0,0,0,0,6.0,0,50,TREND_UP,73,True,False,4684.48,,4684.48,4668.19,4686.16,4668.19,0,0,0,LH,0,0,0,0,NONE,2026-04-27,20,NEW_YORK,4730.11,4667.22,0,0,4667.22,4686.16,1,1,0,0,0,0,1.0,1.0,56,,,43,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,LONG,4682.19,4674.19,4698.19,0.0,False,False,NONE,no_trade,TREND_UP
2026-04-27 20:50:00,4682.22,4683.41,4681.49,4681.96,1259,4,0,1259,4682.19,-0.22999999999956344,4678.559328283763,0.3579654438153739,4686.16,4668.19,1.9200000000000728,4.093571428571457,3.75,1.9200000000000728,3.75,False,0,1,0,0,0,0,6.0,1,50,TREND_UP,73,False,False,,,4684.48,4668.19,4684.48,4668.19,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-27,20,NEW_YORK,4730.11,4667.22,0,0,4667.22,4686.16,1,1,0,0,0,0,1.0,1.0,46,,,33,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,LONG,4681.96,4673.96,4697.96,0.0,False,False,NONE,no_trade,TREND_UP
2026-04-27 20:55:00,4681.96,4683.86,4681.96,4682.21,1181,4,0,1181,4681.96,0.25,4678.907011304356,0.3476830205936494,4686.16,4668.19,1.8999999999996362,3.990714285714278,3.6585000000000036,1.8999999999996362,3.6585000000000036,False,0,0,0,0,0,1,6.0,1,50,CHOPPY,40,True,False,4683.86,,4683.86,4668.19,4684.48,4668.19,0,0,0,LH,0,0,0,0,NONE,2026-04-27,20,NEW_YORK,4730.11,4667.22,0,0,4667.22,4686.16,1,1,0,0,1,0,1.0,1.0,28,,,50,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,LONG,4682.21,4674.21,4698.21,0.0,False,False,NONE,no_trade,CHOPPY
2026-04-27 21:00:00,4682.21,4682.24,4680.19,4680.4,1339,4,0,1339,4682.21,-1.8100000000004002,4679.049200703941,0.14218939958482224,4686.16,4668.19,2.050000000000182,3.952142857142917,3.6315000000000053,2.050000000000182,3.6315000000000053,False,0,0,0,0,0,0,6.0,1,50,CHOPPY,40,False,False,,,4683.86,4668.19,4683.86,4668.19,0,0,0,NEUTRAL,0,0,0,0,NONE,2026-04-27,21,NEW_YORK,4730.11,4667.22,0,0,4667.22,4686.16,1,1,0,0,0,0,1.0,1.0,18,,,28,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,LONG,4680.4,4672.4,4696.4,0.0,False,False,NONE,no_trade,CHOPPY
2026-04-27 21:05:00,4680.4,4682.23,4678.97,4681.95,1311,4,0,1311,4680.4,1.550000000000182,4679.325467303565,0.2762665996242504,4686.16,4668.19,3.259999999999309,4.068571428571431,3.65949999999998,3.259999999999309,3.65949999999998,False,0,0,0,0,0,1,6.0,0,50,RANGE,50,False,True,,4678.97,4683.86,4678.97,4683.86,4668.19,0,0,0,HL,0,0,0,0,NONE,2026-04-27,21,NEW_YORK,4730.11,4667.22,0,0,4667.22,4686.16,1,1,0,0,1,0,1.0,1.0,38,,,66,FLOW,exploratory,FLOW,FLOW,66.0,0.005,5.0,8.0,LONG,4681.95,4673.95,4697.95,0.625,False,True,MEDIUM,buy,RANGE
2026-04-27 21:10:00,4681.94,4682.82,4680.77,4681.41,1129,4,0,1129,4681.95,-0.5399999999999636,4679.5239942270355,0.19852692347012635,4686.16,4668.19,2.0499999999992724,3.8871428571427975,3.615499999999929,2.0499999999992724,3.615499999999929,False,0,0,0,0,0,0,7.0,1,50,CHOPPY,40,True,False,4682.82,,4682.82,4678.97,4683.86,4678.97,0,0,0,LH,0,0,0,0,NONE,2026-04-27,21,NEW_YORK,4730.11,4667.22,0,0,4667.22,4686.16,1,1,0,0,0,0,1.0,1.0,18,,,40,,,NO_TRADE,NO_TRADE,0.0,0.0,0.0,8.0,LONG,4681.41,4673.41,4697.41,0.0,False,False,NONE,no_trade,CHOPPY
