time,open,high,low,close,tick_volume,spread,real_volume,volume
2026-04-28 11:10:00,4622.0,4623.38,4614.73,4620.23,2093,4,0,2093
2026-04-28 11:15:00,4620.23,4623.74,4619.18,4621.83,1948,4,0,1948
2026-04-28 11:20:00,4621.83,4623.52,4619.54,4621.39,1650,4,0,1650
2026-04-28 11:25:00,4621.39,4627.03,4620.41,4626.85,1621,4,0,1621
2026-04-28 11:30:00,4626.85,4635.49,4626.6,4632.6,1946,4,0,1946
2026-04-28 11:35:00,4632.6,4632.69,4628.97,4629.18,1458,4,0,1458
2026-04-28 11:40:00,4629.18,4630.6,4626.9,4628.17,1429,4,0,1429
2026-04-28 11:45:00,4628.17,4629.27,4625.16,4625.99,1283,4,0,1283
2026-04-28 11:50:00,4625.99,4629.41,4625.48,4627.51,1299,4,0,1299
2026-04-28 11:55:00,4627.51,4630.72,4626.82,4629.69,1223,4,0,1223
2026-04-28 12:00:00,4629.69,4630.03,4621.62,4622.65,1598,4,0,1598
2026-04-28 12:05:00,4622.65,4627.59,4621.44,4627.17,1496,4,0,1496
2026-04-28 12:10:00,4627.18,4627.9,4624.15,4625.4,1402,4,0,1402
2026-04-28 12:15:00,4625.4,4625.8,4621.84,4622.06,1677,4,0,1677
2026-04-28 12:20:00,4622.06,4622.23,4613.54,4616.1,1678,4,0,1678
2026-04-28 12:25:00,4616.1,4618.71,4612.92,4618.33,1646,4,0,1646
2026-04-28 12:30:00,4618.31,4619.11,4610.92,4611.85,1805,4,0,1805
2026-04-28 12:35:00,4611.84,4614.36,4609.67,4610.55,1809,4,0,1809
2026-04-28 12:40:00,4610.55,4613.73,4608.09,4613.73,1866,4,0,1866
2026-04-28 12:45:00,4613.73,4615.24,4608.5,4610.66,1771,4,0,1771
2026-04-28 12:50:00,4610.64,4612.94,4609.87,4611.32,1514,4,0,1514
2026-04-28 12:55:00,4611.31,4611.87,4604.58,4604.87,1792,4,0,1792
2026-04-28 13:00:00,4604.87,4612.31,4604.56,4607.57,1646,4,0,1646
2026-04-28 13:05:00,4607.57,4611.6,4605.96,4609.9,1520,4,0,1520
2026-04-28 13:10:00,4609.9,4613.62,4609.0,4612.69,1479,4,0,1479
2026-04-28 13:15:00,4612.69,4615.66,4610.84,4614.58,1518,4,0,1518
2026-04-28 13:20:00,4614.57,4616.49,4611.79,4612.7,1453,4,0,1453
2026-04-28 13:25:00,4612.7,4613.47,4610.9,4611.6,1188,4,0,1188
2026-04-28 13:30:00,4611.54,4614.92,4610.94,4612.39,1302,4,0,1302
2026-04-28 13:35:00,4612.39,4615.18,4611.98,4614.69,1326,4,0,1326
2026-04-28 13:40:00,4614.69,4615.88,4612.73,4613.19,1238,4,0,1238
2026-04-28 13:45:00,4613.19,4615.54,4611.05,4613.49,1540,4,0,1540
2026-04-28 13:50:00,4613.48,4614.15,4608.2,4609.54,1460,4,0,1460
2026-04-28 13:55:00,4609.54,4610.1,4603.07,4603.2,1915,4,0,1915
2026-04-28 14:00:00,4603.2,4608.73,4601.82,4605.43,2168,4,0,2168
2026-04-28 14:05:00,4605.56,4606.25,4600.82,4601.99,1912,4,0,1912
2026-04-28 14:10:00,4601.99,4602.4,4597.84,4598.54,1838,4,0,1838
2026-04-28 14:15:00,4598.54,4600.47,4595.7,4597.3,1960,4,0,1960
2026-04-28 14:20:00,4597.29,4604.19,4594.09,4601.79,2006,4,0,2006
2026-04-28 14:25:00,4601.79,4603.24,4598.29,4599.42,1579,4,0,1579
2026-04-28 14:30:00,4599.42,4599.83,4588.96,4590.78,2175,4,0,2175
2026-04-28 14:35:00,4590.78,4591.63,4568.82,4569.92,3472,4,0,3472
2026-04-28 14:40:00,4569.92,4574.8,4568.17,4572.07,2658,4,0,2658
2026-04-28 14:45:00,4572.07,4574.07,4558.43,4558.98,3154,4,0,3154
2026-04-28 14:50:00,4558.98,4563.18,4555.49,4559.29,2978,4,0,2978
2026-04-28 14:55:00,4559.39,4564.29,4558.23,4562.55,2030,4,0,2030
2026-04-28 15:00:00,4562.55,4570.12,4554.83,4569.23,2893,4,0,2893
2026-04-28 15:05:00,4569.23,4573.74,4567.36,4570.06,2210,4,0,2210
2026-04-28 15:10:00,4570.06,4581.64,4569.76,4581.53,2479,4,0,2479
2026-04-28 15:15:00,4581.53,4586.92,4577.69,4579.28,2368,4,0,2368
2026-04-28 15:20:00,4579.29,4598.01,4576.53,4577.9,3285,4,0,3285
2026-04-28 15:25:00,4577.9,4581.52,4573.79,4580.2,2292,4,0,2292
2026-04-28 15:30:00,4580.2,4582.19,4570.64,4579.06,2141,4,0,2141
2026-04-28 15:35:00,4579.06,4585.71,4578.98,4583.86,2003,4,0,2003
2026-04-28 15:40:00,4583.86,4588.81,4582.78,4587.02,2061,4,0,2061
2026-04-28 15:45:00,4587.02,4599.55,4584.46,4599.12,2068,4,0,2068
2026-04-28 15:50:00,4599.16,4600.16,4593.26,4594.6,2163,4,0,2163
2026-04-28 15:55:00,4594.9,4600.02,4592.01,4593.78,2081,4,0,2081
2026-04-28 16:00:00,4593.78,4594.67,4584.24,4584.29,2461,4,0,2461
2026-04-28 16:05:00,4584.29,4584.31,4571.39,4573.11,2500,4,0,2500
2026-04-28 16:10:00,4573.11,4581.64,4571.24,4576.22,2178,4,0,2178
2026-04-28 16:15:00,4576.22,4579.68,4573.29,4577.42,2019,4,0,2019
2026-04-28 16:20:00,4577.42,4581.2,4575.52,4576.32,2031,4,0,2031
2026-04-28 16:25:00,4576.32,4584.36,4572.23,4581.63,2434,4,0,2434
2026-04-28 16:30:00,4581.63,4581.84,4570.82,4577.93,3108,4,0,3108
2026-04-28 16:35:00,4577.93,4582.93,4575.67,4579.77,2814,4,0,2814
2026-04-28 16:40:00,4579.77,4591.64,4573.58,4581.85,2830,4,0,2830
2026-04-28 16:45:00,4581.85,4592.6,4580.44,4586.42,2658,4,0,2658
2026-04-28 16:50:00,4586.42,4590.66,4579.6,4581.13,2733,4,0,2733
2026-04-28 16:55:00,4581.14,4582.4,4574.79,4580.2,2555,4,0,2555
2026-04-28 17:00:00,4580.23,4580.61,4565.25,4565.91,3560,4,0,3560
2026-04-28 17:05:00,4565.89,4574.99,4564.81,4569.4,3274,4,0,3274
2026-04-28 17:10:00,4569.58,4572.58,4566.09,4568.3,2949,4,0,2949
2026-04-28 17:15:00,4568.29,4577.89,4564.43,4571.44,3300,4,0,3300
2026-04-28 17:20:00,4571.44,4574.46,4565.21,4568.1,2908,4,0,2908
2026-04-28 17:25:00,4568.1,4573.19,4567.61,4571.54,2984,4,0,2984
2026-04-28 17:30:00,4571.54,4578.07,4569.1,4569.96,2931,4,0,2931
2026-04-28 17:35:00,4569.96,4570.52,4560.11,4560.29,3401,4,0,3401
2026-04-28 17:40:00,4560.29,4565.72,4557.29,4564.17,3306,4,0,3306
2026-04-28 17:45:00,4564.18,4567.43,4560.83,4563.04,3106,4,0,3106
2026-04-28 17:50:00,4563.04,4565.38,4557.33,4563.79,3073,4,0,3073
2026-04-28 17:55:00,4563.79,4574.77,4560.28,4574.44,3764,4,0,3764
2026-04-28 18:00:00,4574.44,4582.07,4574.24,4576.15,3298,4,0,3298
2026-04-28 18:05:00,4576.13,4580.03,4570.72,4572.73,2812,4,0,2812
2026-04-28 18:10:00,4572.73,4574.81,4570.39,4572.68,2916,4,0,2916
2026-04-28 18:15:00,4572.68,4576.0,4569.91,4572.68,2444,4,0,2444
2026-04-28 18:20:00,4572.71,4573.24,4567.01,4571.95,2307,4,0,2307
2026-04-28 18:25:00,4571.95,4577.32,4570.41,4577.0,2485,4,0,2485
2026-04-28 18:30:00,4576.98,4577.76,4571.18,4571.6,2369,4,0,2369
2026-04-28 18:35:00,4571.6,4581.45,4571.1,4578.85,2275,4,0,2275
2026-04-28 18:40:00,4578.81,4580.89,4576.87,4577.81,2062,4,0,2062
2026-04-28 18:45:00,4577.81,4583.17,4576.66,4581.81,1988,4,0,1988
2026-04-28 18:50:00,4581.81,4586.17,4581.48,4583.86,1884,4,0,1884
2026-04-28 18:55:00,4583.86,4586.57,4581.72,4586.57,1748,4,0,1748
2026-04-28 19:00:00,4586.57,4586.86,4582.3,4583.88,1904,4,0,1904
2026-04-28 19:05:00,4583.88,4586.34,4582.95,4585.09,1855,4,0,1855
2026-04-28 19:10:00,4585.13,4585.92,4582.8,4585.19,1592,4,0,1592
2026-04-28 19:15:00,4585.15,4585.69,4577.84,4580.75,2040,4,0,2040
2026-04-28 19:20:00,4580.75,4583.28,4580.62,4581.79,1773,4,0,1773
2026-04-28 19:25:00,4581.78,4585.44,4581.75,4582.77,2012,4,0,2012
2026-04-28 19:30:00,4582.77,4585.06,4580.92,4580.98,1762,4,0,1762
2026-04-28 19:35:00,4580.98,4586.75,4580.54,4584.76,2282,4,0,2282
2026-04-28 19:40:00,4584.76,4585.6,4582.7,4584.86,1422,4,0,1422
2026-04-28 19:45:00,4584.86,4588.38,4583.76,4586.44,1854,4,0,1854
2026-04-28 19:50:00,4586.42,4594.44,4586.42,4593.34,2487,4,0,2487
2026-04-28 19:55:00,4593.34,4594.75,4591.5,4592.23,1861,4,0,1861
2026-04-28 20:00:00,4592.23,4594.03,4589.71,4589.76,1825,4,0,1825
2026-04-28 20:05:00,4589.87,4591.84,4588.49,4591.19,1855,4,0,1855
2026-04-28 20:10:00,4591.22,4594.8,4590.01,4593.68,1624,4,0,1624
2026-04-28 20:15:00,4593.68,4594.14,4587.37,4588.39,1804,4,0,1804
2026-04-28 20:20:00,4588.39,4595.46,4587.19,4595.05,2033,4,0,2033
2026-04-28 20:25:00,4595.05,4597.16,4592.45,4593.59,2083,4,0,2083
2026-04-28 20:30:00,4593.66,4597.12,4593.66,4595.51,1809,4,0,1809
2026-04-28 20:35:00,4595.51,4599.4,4595.51,4598.38,1647,4,0,1647
2026-04-28 20:40:00,4598.41,4601.51,4598.31,4599.05,1449,4,0,1449
2026-04-28 20:45:00,4599.05,4600.52,4597.74,4598.15,1670,4,0,1670
2026-04-28 20:50:00,4598.15,4598.42,4596.4,4597.33,1026,4,0,1026
2026-04-28 20:55:00,4597.33,4597.99,4594.1,4594.73,988,4,0,988
2026-04-28 21:00:00,4594.73,4598.44,4592.0,4593.68,1742,4,0,1742
2026-04-28 21:05:00,4593.68,4597.57,4593.41,4596.19,1440,4,0,1440
2026-04-28 21:10:00,4596.19,4596.73,4594.76,4596.09,961,4,0,961
2026-04-28 21:15:00,4596.11,4599.26,4596.03,4597.73,976,4,0,976
2026-04-28 21:20:00,4597.73,4600.19,4596.98,4599.28,1780,4,0,1780
2026-04-28 21:25:00,4599.28,4600.49,4597.98,4598.88,1338,4,0,1338
2026-04-28 21:30:00,4598.88,4599.45,4594.51,4594.94,1252,4,0,1252
2026-04-28 21:35:00,4594.94,4596.7,4593.52,4596.18,1031,4,0,1031
2026-04-28 21:40:00,4596.18,4598.02,4596.06,4597.73,1263,4,0,1263
2026-04-28 21:45:00,4597.74,4598.81,4597.11,4598.0,1069,4,0,1069
2026-04-28 21:50:00,4598.0,4598.61,4595.07,4595.32,891,4,0,891
2026-04-28 21:55:00,4595.32,4595.54,4593.17,4594.26,852,4,0,852
2026-04-28 22:00:00,4594.26,4597.58,4593.86,4595.81,901,4,0,901
2026-04-28 22:05:00,4595.84,4598.75,4595.84,4596.76,740,4,0,740
2026-04-28 22:10:00,4596.76,4597.55,4595.68,4595.75,676,4,0,676
2026-04-28 22:15:00,4595.75,4595.86,4594.26,4594.89,892,4,0,892
2026-04-28 22:20:00,4594.89,4596.28,4593.79,4596.0,975,4,0,975
2026-04-28 22:25:00,4596.0,4597.21,4595.37,4596.26,856,4,0,856
2026-04-28 22:30:00,4596.26,4596.79,4594.77,4596.44,1164,4,0,1164
2026-04-28 22:35:00,4596.44,4598.74,4596.44,4598.58,746,4,0,746
2026-04-28 22:40:00,4598.58,4599.93,4597.85,4598.5,982,4,0,982
2026-04-28 22:45:00,4598.5,4599.32,4596.41,4597.92,1155,4,0,1155
2026-04-28 22:50:00,4597.89,4598.34,4593.36,4595.3,1586,4,0,1586
2026-04-28 22:55:00,4595.31,4596.57,4594.25,4595.67,1817,4,0,1817
2026-04-29 01:00:00,4596.54,4599.6,4595.65,4597.88,647,58,0,647
2026-04-29 01:05:00,4598.36,4598.38,4594.19,4595.35,527,4,0,527
2026-04-29 01:10:00,4595.35,4597.02,4595.02,4596.35,428,4,0,428
2026-04-29 01:15:00,4596.35,4597.28,4595.1,4596.74,323,4,0,323
2026-04-29 01:20:00,4596.74,4597.14,4596.12,4596.61,287,4,0,287
2026-04-29 01:25:00,4596.7,4596.9,4595.25,4595.86,227,4,0,227
2026-04-29 01:30:00,4595.92,4597.13,4595.92,4597.05,291,4,0,291
2026-04-29 01:35:00,4596.98,4597.24,4593.89,4594.18,310,4,0,310
2026-04-29 01:40:00,4594.18,4595.22,4592.97,4593.62,505,4,0,505
2026-04-29 01:45:00,4593.61,4595.38,4592.86,4593.96,391,4,0,391
2026-04-29 01:50:00,4593.96,4595.17,4592.58,4594.99,458,4,0,458
2026-04-29 01:55:00,4594.99,4595.07,4592.38,4594.08,451,4,0,451
2026-04-29 02:00:00,4594.08,4594.47,4592.31,4593.41,509,4,0,509
2026-04-29 02:05:00,4593.41,4593.55,4590.77,4590.91,711,4,0,711
2026-04-29 02:10:00,4590.91,4591.28,4589.27,4590.93,596,4,0,596
2026-04-29 02:15:00,4590.93,4592.78,4590.29,4592.09,585,4,0,585
2026-04-29 02:20:00,4592.07,4592.36,4591.33,4592.1,320,4,0,320
2026-04-29 02:25:00,4592.1,4592.37,4590.35,4592.2,430,4,0,430
2026-04-29 02:30:00,4592.21,4593.43,4590.59,4591.33,676,4,0,676
2026-04-29 02:35:00,4591.33,4591.39,4587.9,4588.4,716,4,0,716
2026-04-29 02:40:00,4588.4,4590.63,4588.0,4589.89,590,4,0,590
2026-04-29 02:45:00,4589.89,4592.95,4588.85,4589.17,859,4,0,859
2026-04-29 02:50:00,4589.17,4592.4,4589.16,4592.35,690,4,0,690
2026-04-29 02:55:00,4592.35,4596.21,4592.35,4595.65,739,4,0,739
2026-04-29 03:00:00,4595.68,4606.83,4594.95,4606.48,2095,4,0,2095
2026-04-29 03:05:00,4606.48,4608.42,4605.17,4608.27,1568,4,0,1568
2026-04-29 03:10:00,4608.27,4610.25,4606.77,4607.38,1397,4,0,1397
2026-04-29 03:15:00,4607.41,4607.77,4600.77,4600.78,1234,4,0,1234
2026-04-29 03:20:00,4600.78,4603.14,4599.59,4602.48,1363,4,0,1363
2026-04-29 03:25:00,4602.48,4604.67,4598.65,4600.06,1288,4,0,1288
2026-04-29 03:30:00,4600.06,4602.3,4599.69,4601.71,1088,4,0,1088
2026-04-29 03:35:00,4601.71,4602.93,4599.27,4602.91,978,4,0,978
2026-04-29 03:40:00,4602.91,4604.79,4602.55,4603.65,928,4,0,928
2026-04-29 03:45:00,4603.69,4604.03,4599.4,4600.04,1129,4,0,1129
2026-04-29 03:50:00,4599.99,4599.99,4596.13,4598.15,1320,4,0,1320
2026-04-29 03:55:00,4598.17,4601.93,4597.91,4600.15,1001,4,0,1001
2026-04-29 04:00:00,4600.15,4600.38,4580.27,4582.65,2985,4,0,2985
2026-04-29 04:05:00,4582.65,4586.74,4575.99,4581.23,2469,4,0,2469
2026-04-29 04:10:00,4581.23,4585.71,4581.18,4582.66,1825,4,0,1825
2026-04-29 04:15:00,4582.4,4586.05,4579.2,4585.63,1903,4,0,1903
2026-04-29 04:20:00,4585.63,4586.48,4582.27,4585.12,1659,4,0,1659
2026-04-29 04:25:00,4585.12,4585.79,4580.21,4580.44,1691,4,0,1691
2026-04-29 04:30:00,4580.46,4586.55,4579.09,4586.19,2160,4,0,2160
2026-04-29 04:35:00,4586.22,4589.18,4584.03,4584.89,1830,4,0,1830
2026-04-29 04:40:00,4584.89,4591.49,4582.54,4590.56,1749,4,0,1749
2026-04-29 04:45:00,4590.56,4591.52,4582.11,4583.82,1864,4,0,1864
2026-04-29 04:50:00,4583.78,4584.24,4580.38,4581.88,1743,4,0,1743
2026-04-29 04:55:00,4581.88,4585.28,4580.87,4584.79,1660,4,0,1660
2026-04-29 05:00:00,4584.79,4595.48,4584.79,4592.48,1952,4,0,1952
2026-04-29 05:05:00,4592.48,4601.38,4591.84,4598.86,1657,4,0,1657
2026-04-29 05:10:00,4598.86,4602.58,4598.84,4600.98,1622,4,0,1622
2026-04-29 05:15:00,4600.99,4604.27,4600.06,4601.39,1232,4,0,1232
2026-04-29 05:20:00,4601.39,4601.7,4598.6,4598.61,1099,4,0,1099
2026-04-29 05:25:00,4598.62,4603.21,4598.27,4599.25,1315,4,0,1315
2026-04-29 05:30:00,4599.25,4601.95,4598.54,4599.66,1503,4,0,1503
2026-04-29 05:35:00,4599.69,4599.7,4595.85,4596.05,1486,4,0,1486
2026-04-29 05:40:00,4596.09,4598.69,4595.7,4596.84,1194,4,0,1194
2026-04-29 05:45:00,4596.84,4601.25,4596.42,4599.27,1395,4,0,1395
2026-04-29 05:50:00,4599.27,4600.52,4592.89,4593.03,1692,4,0,1692
2026-04-29 05:55:00,4593.03,4594.58,4592.25,4593.66,1764,4,0,1764
2026-04-29 06:00:00,4593.65,4597.87,4592.86,4596.61,1592,4,0,1592
2026-04-29 06:05:00,4596.8,4600.43,4596.18,4599.7,1530,4,0,1530
2026-04-29 06:10:00,4599.7,4603.02,4598.54,4601.87,1352,4,0,1352
2026-04-29 06:15:00,4601.87,4603.36,4599.73,4600.05,1151,4,0,1151
2026-04-29 06:20:00,4600.05,4601.13,4598.96,4599.54,1183,4,0,1183
2026-04-29 06:25:00,4599.54,4600.78,4597.27,4598.86,1090,4,0,1090
2026-04-29 06:30:00,4598.86,4598.96,4596.13,4596.96,842,4,0,842
2026-04-29 06:35:00,4596.97,4597.48,4594.82,4595.12,719,4,0,719
2026-04-29 06:40:00,4595.12,4595.26,4592.45,4593.87,889,4,0,889
2026-04-29 06:45:00,4593.87,4595.25,4592.2,4592.86,888,4,0,888
2026-04-29 06:50:00,4592.86,4595.8,4592.86,4595.07,752,4,0,752
2026-04-29 06:55:00,4595.07,4596.49,4593.33,4595.45,781,4,0,781
2026-04-29 07:00:00,4595.46,4598.63,4595.28,4597.75,877,4,0,877
2026-04-29 07:05:00,4597.78,4600.13,4596.86,4599.95,703,4,0,703
2026-04-29 07:10:00,4599.95,4603.39,4599.53,4600.83,840,4,0,840
2026-04-29 07:15:00,4600.82,4601.97,4598.99,4599.94,1004,4,0,1004
2026-04-29 07:20:00,4599.91,4600.24,4599.07,4599.09,598,4,0,598
2026-04-29 07:25:00,4599.09,4601.86,4597.34,4601.74,746,4,0,746
2026-04-29 07:30:00,4601.74,4603.82,4601.74,4602.52,1027,4,0,1027
2026-04-29 07:35:00,4602.52,4605.61,4601.98,4603.13,897,4,0,897
2026-04-29 07:40:00,4603.13,4603.99,4601.74,4602.15,948,4,0,948
2026-04-29 07:45:00,4602.16,4604.3,4602.16,4604.02,823,4,0,823
2026-04-29 07:50:00,4604.02,4604.66,4602.76,4604.4,706,4,0,706
2026-04-29 07:55:00,4604.4,4605.58,4603.59,4604.76,784,4,0,784
2026-04-29 08:00:00,4604.78,4607.73,4602.76,4604.83,1127,4,0,1127
2026-04-29 08:05:00,4604.83,4606.07,4601.97,4602.22,962,4,0,962
2026-04-29 08:10:00,4602.22,4603.04,4600.41,4600.88,926,4,0,926
2026-04-29 08:15:00,4600.88,4602.65,4600.48,4600.81,787,4,0,787
2026-04-29 08:20:00,4600.81,4601.78,4598.65,4599.99,864,4,0,864
2026-04-29 08:25:00,4599.99,4601.17,4599.24,4600.73,857,4,0,857
2026-04-29 08:30:00,4600.73,4601.59,4595.04,4595.43,1460,4,0,1460
2026-04-29 08:35:00,4595.43,4596.92,4594.14,4595.46,1136,4,0,1136
2026-04-29 08:40:00,4595.46,4599.31,4595.28,4599.05,1202,4,0,1202
2026-04-29 08:45:00,4599.07,4601.33,4598.65,4599.42,1540,4,0,1540
2026-04-29 08:50:00,4599.49,4603.3,4597.31,4597.61,1299,4,0,1299
2026-04-29 08:55:00,4597.61,4597.72,4590.83,4591.1,1362,4,0,1362
2026-04-29 09:00:00,4591.1,4598.68,4590.44,4597.13,1956,4,0,1956
2026-04-29 09:05:00,4597.11,4598.5,4591.89,4592.64,1798,4,0,1798
2026-04-29 09:10:00,4592.64,4592.9,4587.06,4588.41,1634,4,0,1634
2026-04-29 09:15:00,4588.42,4589.27,4583.91,4585.8,1708,4,0,1708
2026-04-29 09:20:00,4585.81,4586.55,4581.42,4584.69,1525,4,0,1525
2026-04-29 09:25:00,4584.69,4587.99,4584.69,4585.0,1519,4,0,1519
2026-04-29 09:30:00,4585.0,4586.81,4582.42,4583.34,1361,4,0,1361
2026-04-29 09:35:00,4583.34,4585.35,4580.99,4585.12,1501,4,0,1501
2026-04-29 09:40:00,4585.12,4587.51,4584.75,4584.9,1501,4,0,1501
2026-04-29 09:45:00,4584.9,4586.86,4584.07,4585.0,1246,4,0,1246
2026-04-29 09:50:00,4585.0,4585.0,4581.2,4583.57,1384,4,0,1384
2026-04-29 09:55:00,4583.59,4585.0,4582.96,4584.51,1151,4,0,1151
2026-04-29 10:00:00,4584.51,4588.91,4583.13,4588.23,1591,4,0,1591
2026-04-29 10:05:00,4588.23,4588.59,4579.3,4579.54,1676,4,0,1676
2026-04-29 10:10:00,4579.54,4581.4,4576.69,4578.64,1685,4,0,1685
2026-04-29 10:15:00,4578.64,4581.27,4575.87,4576.63,1523,4,0,1523
2026-04-29 10:20:00,4576.63,4579.72,4574.38,4575.5,1742,4,0,1742
2026-04-29 10:25:00,4575.56,4576.7,4569.49,4575.18,1941,4,0,1941
2026-04-29 10:30:00,4575.18,4578.74,4573.73,4577.88,1677,4,0,1677
2026-04-29 10:35:00,4577.88,4578.09,4570.83,4571.69,1679,4,0,1679
2026-04-29 10:40:00,4571.69,4575.14,4569.17,4570.4,1985,4,0,1985
2026-04-29 10:45:00,4570.4,4572.42,4567.43,4570.2,2131,4,0,2131
2026-04-29 10:50:00,4570.2,4572.4,4569.33,4570.19,1495,4,0,1495
2026-04-29 10:55:00,4570.19,4571.05,4567.29,4567.83,1359,4,0,1359
2026-04-29 11:00:00,4567.99,4573.35,4567.49,4568.94,1918,4,0,1918
2026-04-29 11:05:00,4568.94,4570.19,4564.54,4567.65,1980,4,0,1980
2026-04-29 11:10:00,4567.65,4569.44,4564.45,4565.21,1821,4,0,1821
2026-04-29 11:15:00,4565.21,4570.12,4565.19,4569.65,1591,4,0,1591
2026-04-29 11:20:00,4569.65,4571.15,4565.85,4568.52,1525,4,0,1525
2026-04-29 11:25:00,4568.52,4571.4,4566.11,4566.37,1642,4,0,1642
2026-04-29 11:30:00,4566.24,4568.17,4562.07,4562.42,1878,4,0,1878
2026-04-29 11:35:00,4562.41,4563.31,4557.19,4562.26,1990,4,0,1990
2026-04-29 11:40:00,4562.26,4568.85,4561.38,4568.26,1632,4,0,1632
2026-04-29 11:45:00,4568.26,4572.91,4568.2,4570.82,1783,4,0,1783
2026-04-29 11:50:00,4570.82,4575.29,4570.55,4574.88,1592,4,0,1592
2026-04-29 11:55:00,4574.88,4576.73,4573.02,4573.13,1225,4,0,1225
2026-04-29 12:00:00,4573.13,4575.35,4570.3,4574.51,1746,4,0,1746
2026-04-29 12:05:00,4574.51,4575.68,4572.13,4572.25,1239,4,0,1239
2026-04-29 12:10:00,4572.25,4575.17,4571.5,4573.83,1229,4,0,1229
2026-04-29 12:15:00,4573.83,4580.69,4573.42,4579.62,1446,4,0,1446
2026-04-29 12:20:00,4579.62,4580.86,4572.09,4572.11,1384,4,0,1384
2026-04-29 12:25:00,4572.11,4572.11,4565.76,4565.76,1434,4,0,1434
2026-04-29 12:30:00,4565.74,4567.38,4563.7,4567.32,1504,4,0,1504
2026-04-29 12:35:00,4567.32,4569.65,4562.83,4564.51,1804,4,0,1804
2026-04-29 12:40:00,4564.53,4565.6,4558.77,4559.04,1645,4,0,1645
2026-04-29 12:45:00,4559.04,4562.01,4557.85,4559.46,1631,4,0,1631
2026-04-29 12:50:00,4559.46,4559.5,4551.51,4555.14,2384,4,0,2384
2026-04-29 12:55:00,4555.14,4556.96,4551.71,4555.67,1778,4,0,1778
2026-04-29 13:00:00,4555.67,4563.11,4555.02,4562.31,1588,4,0,1588
2026-04-29 13:05:00,4562.31,4565.48,4561.43,4565.32,1579,4,0,1579
2026-04-29 13:10:00,4565.32,4568.22,4563.82,4567.97,1598,4,0,1598
2026-04-29 13:15:00,4567.96,4573.27,4567.96,4571.26,1707,4,0,1707
2026-04-29 13:20:00,4571.27,4571.7,4568.29,4571.6,1392,4,0,1392
2026-04-29 13:25:00,4571.58,4573.25,4570.78,4571.78,1153,4,0,1153
2026-04-29 13:30:00,4571.8,4576.6,4571.8,4573.27,1420,4,0,1420
2026-04-29 13:35:00,4573.26,4574.46,4569.75,4570.45,1373,4,0,1373
2026-04-29 13:40:00,4570.45,4570.54,4566.03,4566.34,1306,4,0,1306
2026-04-29 13:45:00,4566.34,4568.54,4564.94,4567.85,1140,4,0,1140
2026-04-29 13:50:00,4567.85,4570.68,4565.0,4566.47,1324,4,0,1324
2026-04-29 13:55:00,4566.54,4569.91,4563.95,4569.81,1190,4,0,1190
2026-04-29 14:00:00,4569.83,4571.99,4566.73,4568.1,1554,4,0,1554
2026-04-29 14:05:00,4568.1,4569.68,4565.3,4567.16,1617,4,0,1617
2026-04-29 14:10:00,4567.16,4570.83,4566.21,4568.08,1296,4,0,1296
2026-04-29 14:15:00,4568.08,4570.34,4567.28,4568.24,1237,4,0,1237
2026-04-29 14:20:00,4568.24,4568.37,4564.54,4566.22,1186,4,0,1186
2026-04-29 14:25:00,4566.22,4569.13,4564.33,4564.72,1327,4,0,1327
2026-04-29 14:30:00,4564.72,4567.75,4563.69,4567.5,1428,4,0,1428
2026-04-29 14:35:00,4567.5,4571.87,4566.92,4567.02,1572,4,0,1572
2026-04-29 14:40:00,4567.02,4568.08,4564.13,4566.91,1440,4,0,1440
2026-04-29 14:45:00,4566.91,4566.91,4561.86,4563.46,1543,4,0,1543
2026-04-29 14:50:00,4563.46,4564.65,4559.8,4560.47,1572,4,0,1572
2026-04-29 14:55:00,4560.47,4563.23,4559.3,4561.55,1329,4,0,1329
2026-04-29 15:00:00,4561.55,4564.9,4560.59,4563.5,1575,4,0,1575
2026-04-29 15:05:00,4563.49,4568.28,4562.75,4562.75,1682,4,0,1682
2026-04-29 15:10:00,4562.75,4566.52,4560.79,4564.52,1499,4,0,1499
2026-04-29 15:15:00,4564.58,4569.11,4564.58,4565.92,1490,4,0,1490
2026-04-29 15:20:00,4565.92,4567.72,4562.04,4562.25,1850,4,0,1850
2026-04-29 15:25:00,4562.24,4564.58,4559.47,4559.5,1284,4,0,1284
2026-04-29 15:30:00,4559.44,4559.56,4551.05,4554.86,2160,4,0,2160
2026-04-29 15:35:00,4554.87,4557.82,4551.87,4555.85,1829,4,0,1829
2026-04-29 15:40:00,4555.85,4559.78,4554.24,4557.72,1657,4,0,1657
2026-04-29 15:45:00,4557.72,4559.91,4555.0,4555.87,1487,4,0,1487
2026-04-29 15:50:00,4555.87,4555.92,4544.69,4544.92,2317,4,0,2317
2026-04-29 15:55:00,4544.92,4548.63,4541.9,4544.91,2130,4,0,2130
2026-04-29 16:00:00,4544.91,4553.34,4544.91,4547.89,2648,4,0,2648
2026-04-29 16:05:00,4547.89,4550.04,4545.51,4546.48,1904,4,0,1904
2026-04-29 16:10:00,4546.48,4550.89,4545.5,4549.94,1726,4,0,1726
2026-04-29 16:15:00,4549.94,4551.69,4543.34,4543.47,1759,4,0,1759
2026-04-29 16:20:00,4543.47,4543.78,4534.92,4538.46,3019,4,0,3019
